replicate	time	result	x	y	cue_reached
3	0	True	0.00000000000000000000	500.00000000000000000000	-1
3	50	True	4.48612262567718378392	499.99999999999977262632	-1
3	100	True	9.42597981774593485227	499.99999999999920419214	-1
3	150	True	14.36583707963439593414	500.00000000000062527761	-1
3	200	True	19.30569434152286945050	500.00000000000000000000	-1
3	250	True	24.24555160341126480716	499.99999999999926103555	-1
3	300	True	29.18540886529966016383	500.00000000000022737368	-1
3	350	True	34.12526612718805552049	499.99999999999994315658	-1
3	400	True	39.06512338907641890273	499.99999999999920419214	-1
3	450	True	44.00498065096478939040	500.00000000000022737368	-1
3	500	True	48.94483791285315987807	499.99999999999994315658	-1
3	550	True	53.88469517474154457659	499.99999999999920419214	-1
3	600	True	58.82455243662992216969	500.00000000000022737368	-1
3	650	True	63.76440969851830686821	499.99999999999982946974	-1
3	700	True	68.70426696040668446130	499.99999999999926103555	-1
3	750	True	73.64412422229511889782	500.00000000000017053026	-1
3	800	True	78.58398148418352491262	500.00000000000170530257	-1
3	850	True	83.52383874607193092743	500.00000000000278532752	-1
3	900	True	88.46369600796033694223	500.00000000000540012479	-1
3	950	True	93.40355326984874295704	500.00000000000693489710	-1
3	1000	True	98.34341053173714897184	500.00000000000812860890	-1
3	1050	True	103.28326779362555498665	500.00000000000915179044	-1
3	1100	True	108.22312505551396100145	500.00000000001068656275	-1
3	1150	True	113.16298231740235280540	500.00000000001176658770	-1
3	1200	True	118.10283957929075882021	500.00000000001284661266	-1
3	1250	True	123.04269684117915062416	500.00000000001398348104	-1
3	1300	True	127.98255410306755663896	500.00000000001710986908	-1
3	1350	True	132.92241136495596265377	500.00000000001813305062	-1
3	1400	True	137.86226862684435445772	500.00000000001932676241	-1
3	1450	True	142.80212588873274626167	500.00000000002069100447	-1
3	1500	True	147.74198315062113806562	500.00000000002012257028	-1
3	1550	True	152.68184041250955829128	500.00000000002097522156	-1
3	1600	True	157.62169767439795009523	500.00000000002069100447	-1
3	1650	True	162.56155493628634189918	500.00000000002012257028	-1
3	1700	True	167.50141219817473370313	500.00000000002086153472	-1
3	1750	True	172.44126946006312550708	500.00000000002069100447	-1
3	1800	True	177.38112672195151731103	500.00000000002012257028	-1
3	1850	True	182.32098398383990911498	500.00000000002086153472	-1
3	1900	True	187.26084124572832934064	500.00000000002029310053	-1
3	1950	True	192.20069850761672114459	500.00000000002006572686	-1
3	2000	True	197.14055576950511294854	500.00000000002091837814	-1
3	2050	True	202.08041303139350475249	500.00000000002023625711	-1
3	2100	True	207.02027029328189655644	500.00000000002006572686	-1
3	2150	True	211.96012755517028836039	500.00000000002091837814	-1
3	2200	True	216.89998481705868016434	500.00000000002023625711	-1
3	2250	True	221.83984207894707196829	500.00000000001995204002	-1
3	2300	True	226.77969934083546377224	500.00000000002091837814	-1
3	2350	True	231.71955660272385557619	500.00000000002023625711	-1
3	2400	True	236.65941386461224738014	500.00000000001989519660	-1
3	2450	True	241.59927112650066760580	500.00000000002086153472	-1
3	2500	True	246.53912838838905940975	500.00000000002006572686	-1
3	2550	True	251.47898565027745121370	500.00000000001989519660	-1
3	2600	True	256.41884291216581459594	500.00000000002086153472	-1
3	2650	True	261.35870017405420639989	500.00000000002006572686	-1
3	2700	True	266.29855743594259820384	500.00000000001983835318	-1
3	2750	True	271.23841469783099000779	500.00000000002086153472	-1
3	2800	True	276.17827195971938181174	500.00000000002006572686	-1
3	2850	True	281.11812922160777361569	500.00000000001949729267	-1
3	2900	True	286.05798648349610857622	500.00000000002080469130	-1
3	2950	True	290.99784374538450038017	500.00000000002006572686	-1
3	3000	True	295.93770100727283534070	500.00000000001949729267	-1
3	3050	True	300.87755826916122714465	500.00000000002069100447	-1
3	3100	True	305.81741553104956210518	500.00000000002000888344	-1
3	3150	True	310.75727279293795390913	500.00000000001904254532	-1
3	3200	True	315.69713005482628886966	500.00000000001915623216	-1
3	3250	True	320.63698731671468067361	500.00000000001813305062	-1
3	3300	True	325.57684457860307247756	500.00000000001818989404	-1
3	3350	True	330.51670184049140743809	500.00000000001722355591	-1
3	3400	True	335.45655910237979924204	500.00000000001568878361	-1
3	3450	True	340.39641636426819104599	500.00000000001466560207	-1
3	3500	True	345.33627362615646916311	500.00000000001477928890	-1
3	3550	True	350.27613088804486096706	500.00000000001364242053	-1
3	3600	True	355.21598814993325277101	500.00000000001369926395	-1
3	3650	True	360.15584541182158773154	500.00000000001267608241	-1
3	3700	True	365.09570267370997953549	500.00000000001119815352	-1
3	3750	True	370.03555993559837133944	500.00000000001017497198	-1
3	3800	True	374.97541719748676314339	500.00000000001062971933	-1
3	3850	True	379.91527445937515494734	500.00000000000915179044	-1
3	3900	True	384.85513172126348990787	500.00000000000960653779	-1
3	3950	True	389.79498898315188171182	500.00000000000818545232	-1
3	4000	True	394.73484624504027351577	500.00000000000710542736	-1
3	4050	True	399.67470350692860847630	500.00000000000716227078	-1
3	4100	True	404.61456076881700028025	500.00000000000613908924	-1
3	4150	True	409.55441803070539208420	500.00000000000466116035	-1
3	4200	True	414.49427529259378388815	500.00000000000522959454	-1
3	4250	True	419.43413255448217569210	500.00000000000380850906	-1
3	4300	True	424.37398981637051065263	500.00000000000267164069	-1
3	4350	True	429.31384707825890245658	500.00000000000272848411	-1
3	4400	True	434.25370434014729426053	500.00000000000176214598	-1
3	4450	True	439.19356160203568606448	500.00000000000028421709	-1
3	4500	True	444.13341886392402102501	500.00000000000068212103	-1
3	4550	True	449.07327531629380246159	500.00000615578858287336	-1
3	4600	True	450.17546333432551364240	500.88636333023828228761	-1
3	4650	True	445.31338553816800640561	500.04909820663300479282	-1
3	4700	True	440.48625397666273784125	499.14207418361417012420	-1
3	4750	True	442.70414551432628513794	499.40548055423062123737	-1
3	4800	True	446.49544968153782065201	501.54745812967354368084	-1
3	4850	True	444.50114563494383901343	499.62656201568017877435	-1
3	4900	True	443.77244897538548684679	499.66741096842156366620	-1
3	4950	True	444.30219727071283841724	501.14165791778333414186	-1
3	5000	True	444.63922161704971358631	499.80640301497663813279	-1
3	5050	True	444.87704421615580940852	499.96332952024772566801	-1
3	5100	True	444.67017405269336904894	499.71366154002214443608	-1
