replicate	time	result	x	y	cue_reached
4	0	True	5.69283219565881903890	499.74267723392881634936	-1
4	50	True	7.85515921890994484045	500.16588363447760912095	-1
4	100	True	12.18741146251475804263	500.81709595234377729867	-1
4	150	True	16.87236064818646497088	501.15326306712643145147	-1
4	200	True	21.55355921241354266726	500.92244159013785065326	-1
4	250	True	26.31484299188392839142	500.57639272248923134612	-1
4	300	True	31.05886981342124286698	500.88686989330619780958	-1
4	350	True	35.66861754273715234831	500.61909125640789852696	-1
4	400	True	40.39643897465732180763	500.58523348470686187284	-1
4	450	True	45.08532784449392494253	500.49800563396848929187	-1
4	500	True	49.84827840257327835616	500.81315621184154451839	-1
4	550	True	54.63782503328911843710	501.19297019966529660451	-1
4	600	True	59.44440371151431179442	501.42724587629987809123	-1
4	650	True	64.23015738996086554380	501.62568004486945483222	-1
4	700	True	68.96468309579883282368	501.33313613409916342789	-1
4	750	True	73.69932967124555034388	501.69702659576262249175	-1
4	800	True	78.39401993851883787556	502.36686650951691035516	-1
4	850	True	82.98355940437930655662	503.65882949786958988625	-1
4	900	True	87.66200394297533193821	504.56150188301097614385	-1
4	950	True	92.28449625366266673154	504.29348802437442600421	-1
4	1000	False	96.84420179005014972518	503.89589272873416803122	-1
4	1000	False	96.84420179005014972518	503.89589272873416803122	-1
28	0	True	5.24872744075684405374	500.07048966540997980701	-1
28	50	True	8.11457239067643243402	500.25204745023137320459	-1
28	100	True	12.78213135015668733274	500.57020099093512044419	-1
28	150	True	17.51563755925510079692	500.96531601861556737276	-1
28	200	True	22.22319857421263478159	501.11332975802338296489	-1
28	250	True	26.98021532659003440813	501.50228690180171042812	-1
28	300	True	31.71284937645041779319	502.13123174253735214734	-1
28	350	True	36.44604075406244447777	502.64921675601698325409	-1
28	400	True	41.15882606397486398464	502.37930962988167493677	-1
28	450	True	45.90329698525643209450	501.89078848236806607019	-1
28	500	True	50.64704033748869704823	501.23268129715057739304	-1
28	550	True	55.34483499546523432855	500.78274643351011263803	-1
28	600	True	59.98396480133478547714	501.47550861106441288939	-1
28	650	True	64.69361505836238279699	502.10803659974970969415	-1
28	700	True	69.45367987249296959362	502.51259427819780967184	-1
28	750	True	74.12758714082625033370	502.77015180597396692974	-1
28	800	True	78.88730803370108901618	503.31587057263561746367	-1
28	850	True	83.62181068448539633664	503.63810350794824444165	-1
28	900	True	88.37427558362205104459	503.96851893952009504574	-1
28	950	True	93.15075520200834091611	504.15060095189221556211	-1
28	1000	True	97.85384710659819518241	504.22811039641806019063	-1
28	1050	True	102.65307299574615740312	504.72973589748619360762	-1
28	1100	True	107.32378137905529058571	505.59222436321402938120	-1
28	1150	True	111.98227983389111273027	506.63500575742267528767	-1
28	1200	True	116.42324306357969021519	508.41631322260985825778	-1
28	1250	True	120.83742254906738367026	510.38892682158615343724	-1
28	1300	True	125.24640747036184507124	512.31674154647180330358	-1
28	1350	True	129.56172314483896457205	514.37695632153099722927	-1
28	1400	True	134.01056642430833676372	516.12119261395241665014	-1
28	1450	True	138.17715078739993828094	518.43365756299283475528	-1
28	1500	True	142.15000858314951415196	520.99492263443141837342	-1
28	1550	True	146.10251922227840282176	523.62498016167842251889	-1
28	1600	True	150.16729436663382557526	526.05627194106648403249	-1
28	1650	True	153.95554786942119562809	528.82630711620447527821	-1
28	1700	True	157.79547773513621677921	531.49211486016338312766	-1
28	1750	True	161.64970030599317851738	534.19198428409379175719	-1
28	1800	True	165.30978891338136804734	537.16936725165987809305	-1
28	1850	True	168.30206929608536370324	540.67383907159012323973	-1
28	1900	True	170.86945040824215880093	544.56462901770669304824	-1
28	1950	True	174.03362791620594407505	547.98542772120856625406	-1
28	2000	True	177.51112797790207764592	551.11360112242937248084	-1
28	2050	True	180.71884050319465586654	554.37404634675840497948	-1
28	2100	True	184.23916677523405382999	557.09116522024703499483	-1
28	2150	True	188.31646586989160141457	559.49977748743924621522	-1
28	2200	True	192.04361406656298072448	562.27004049056040457799	-1
28	2250	True	195.80801605049660452096	564.95201008862238722941	-1
28	2300	True	199.14232480504227851270	568.25534820143764136446	-1
28	2350	True	202.37899818350706482306	571.63170182805492913758	-1
28	2400	True	205.59092649927285378908	574.87681867689138925925	-1
28	2450	True	209.10133897662871049761	577.94267106185850479960	-1
28	2500	True	212.42097551330303417672	581.06403939748349785077	-1
28	2550	True	215.75459808692085061921	584.02433618929796921293	-1
28	2600	True	219.10050465047851275813	587.06267871572890726384	-1
28	2650	True	222.62951558328296641776	589.99678870313675815851	-1
28	2700	True	225.75274635406023548967	593.31615701492046355270	-1
28	2750	True	229.47488011200397295397	596.17709648067500438628	-1
28	2800	True	233.48659650903937290423	598.70004337447937814431	-1
28	2850	True	237.34759131512251428830	601.45241251497543544247	-1
28	2900	True	240.74763868570730096508	604.72372145188296599372	-1
28	2950	True	244.32742845803431919194	607.67476211761402282718	-1
28	3000	True	248.21187780714092241396	610.15334743955384055880	-1
28	3050	True	251.72027962712598991857	613.04488800756621458277	-1
28	3100	True	254.95555740984178783037	616.38142828367256242927	-1
28	3150	True	257.93220700379845311545	619.98772807484658642352	-1
28	3200	True	261.31457386613493554250	623.22338775404466559849	-1
28	3250	True	264.77596491998025385328	626.34441768261103788973	-1
28	3300	True	268.58428697332294632361	628.92951528924470494530	-1
28	3350	True	272.09975713284370613110	631.98308566157845689304	-1
28	3400	True	275.43713909043810872390	635.28616738563175658783	-1
28	3450	True	278.80457475062831917967	638.50507390991913325706	-1
28	3500	True	282.55745145288113917559	641.12200599912432608107	-1
28	3550	True	286.05360754034933279399	643.81186895215967069817	-1
28	3600	True	290.05289180564466278156	646.14083906219241271174	-1
28	3650	True	294.01155114093234033135	648.70364720639008737635	-1
28	3700	True	297.38788271311568678357	651.93801993011413742352	-1
28	3750	True	300.77674170340577575189	655.26220053983286106813	-1
28	3800	True	303.40047949377810709848	659.18274988142945858272	-1
28	3850	True	306.30658965407923233215	662.99629038239265810262	-1
28	3900	True	309.33776584128167996823	666.67770690357963303541	-1
28	3950	True	312.79481935354164079399	669.93073483070520524052	-1
28	4000	True	316.49726736479516375766	672.79699100018706303672	-1
28	4050	True	320.34838536928123176040	675.32523523092754658137	-1
28	4100	True	323.97712648356042564046	678.24294342815960590087	-1
28	4150	True	327.72854664135451230322	681.07056077250899761566	-1
28	4200	True	331.64083009024682269228	683.50286787431002721860	-1
28	4250	True	335.36108050264516577954	686.31824979029261157848	-1
28	4300	True	339.22280981668529875606	688.90741916061813299166	-1
28	4350	True	342.69323341202840538244	691.97825240690542614175	-1
28	4400	True	345.92978111995330436912	695.27803959280640810903	-1
28	4450	True	349.48189153233676051968	698.41606470202248146961	-1
28	4500	True	353.42995969556642421594	700.97359003325857429445	-1
28	4550	True	357.41500843063062120564	703.54321888597723955172	-1
28	4600	True	361.47840471274423634895	705.95125369431684703159	-1
28	4650	True	365.43190978351736930563	708.45448352956452708895	-1
28	4700	True	369.47906612639906143158	710.89421645877769151411	-1
28	4750	True	373.54047940678532313541	713.34291204291525900771	-1
28	4800	True	377.19497718275925990383	716.30147330145575779170	-1
28	4850	True	381.02126717640481956551	719.02487564800924246811	-1
28	4856	True	381.49055955955685703884	719.33230672169781882985	1
96	0	True	4.48241957828769344019	499.43252964415194128378	-1
96	50	True	6.16904578465480213367	499.71601658956620894969	-1
96	100	True	9.87267072416550917069	499.63780239892423651327	-1
96	150	True	14.27604300340826171123	498.56808386519941223014	-1
96	200	True	18.93959004315192728995	498.04314061142764558099	-1
96	250	True	23.67574024203882387951	498.15510291814678112132	-1
96	300	True	28.41895548076974620244	498.23056826814547548565	-1
96	350	True	33.20313245466030593889	498.15755839946899641291	-1
96	400	True	37.97509476759658042511	497.79131191791196897611	-1
96	450	True	42.75003158188574303722	497.40583257649745974049	-1
96	500	True	47.57267926837929650219	497.19761908144351991723	-1
96	550	True	52.34042475760998058831	496.94651111608857263491	-1
96	600	True	57.02193648288445615435	496.73090917131622745728	-1
96	650	True	61.80073376708916299549	497.00309586917308024567	-1
96	700	True	66.60514440168496719252	497.25164097709586030760	-1
96	750	True	71.35300048341932210860	497.83883327881966351924	-1
96	800	True	76.09287139536787947236	498.47629697127848658056	-1
96	850	True	80.81624871383111496925	499.16214054580325409916	-1
96	900	True	85.55862749900403230185	498.86497444233856413121	-1
96	950	True	90.36252314457944123660	498.58204738794324839546	-1
96	1000	True	95.06454409156653184709	497.79905656279527192964	-1
96	1050	True	99.78630794517520996578	497.24360858232813598079	-1
96	1100	True	104.55175054673614454259	496.83692472257484951115	-1
96	1150	True	109.28330097046256241811	495.99375756566439577000	-1
96	1200	True	113.78993540747339352492	494.22675595965472439275	-1
96	1250	True	118.06710547840189917679	492.07746445373567212300	-1
96	1300	True	122.31270770092966415632	489.76910826605558213487	-1
96	1350	True	126.45493466697783446762	487.29396923801340335558	-1
96	1400	True	130.45921579958647384956	484.67676915043580265774	-1
96	1450	True	134.63193808097491910303	482.48737721456950566790	-1
96	1500	True	138.36461564992561079634	480.22863298947265775496	-1
96	1550	True	142.41640171868954212187	477.82190662656034874090	-1
96	1600	True	146.01995029382234747573	474.82080073275432141600	-1
96	1650	True	149.35937277333871975316	471.47615262571923722135	-1
96	1700	True	152.96903365676254793470	468.70947008483585705108	-1
96	1750	True	156.42012704283760626822	465.53988563478156947895	-1
96	1800	True	159.39334286947777741261	462.02894718392076356395	-1
96	1850	True	162.31164020074837139873	458.52452601145944299788	-1
96	1900	True	165.73399942437788467942	455.38988947531470330432	-1
96	1950	True	169.26927677283137541053	452.31514358121182795003	-1
96	2000	True	172.10106490752451691151	448.61456479384338535965	-1
96	2050	True	175.32610531235695816576	445.40015086770176822029	-1
96	2100	True	178.82267680683770549876	442.36172526307996122341	-1
96	2150	True	182.60321574608570927012	439.65867994264283424855	-1
96	2200	True	186.71878602582364692353	437.33350710271616890168	-1
96	2250	True	190.04193216716572578662	433.98571094710172246778	-1
96	2300	True	193.04816385925980171123	430.47849790068721631542	-1
96	2350	True	196.34218344446762216648	427.25527692533705703681	-1
96	2400	True	199.76166134466302537476	424.13167752591658654637	-1
96	2450	True	203.79050928884888094217	421.74396557248621775216	-1
96	2500	True	207.76208024666163964866	419.17468301836100863511	-1
96	2550	True	211.65128402388836548198	416.52504587234784594330	-1
96	2600	True	215.20485968328165427010	413.41521343995322013143	-1
96	2650	True	218.95290729918752958838	410.59596666208830129108	-1
96	2700	True	222.81381354869347433123	407.91523911211385211573	-1
96	2750	True	226.36796152638140711133	404.79526014284743951066	-1
96	2800	True	230.09315249392133750916	401.93859864391771452574	-1
96	2850	True	233.58229796889108342839	398.81653615738855478412	-1
96	2900	True	236.98718721447724533391	395.56657303797777558430	-1
96	2950	True	240.50002851169435302836	392.77501714196336024543	-1
96	3000	True	243.86273819243660909706	389.54540896176342812396	-1
96	3050	True	247.08609137049413106979	386.18171767869870336654	-1
96	3100	True	250.76120001713485407890	383.49336753326434745759	-1
96	3150	True	254.43470742320207023113	380.58661697007505608781	-1
96	3200	True	258.16810620225862749066	377.91376909079633605870	-1
96	3250	True	261.74736237555526940923	374.83437707037268182830	-1
96	3300	True	265.27934522713042042596	371.81022147486413587103	-1
96	3350	True	268.84419287380677587862	368.77224655206623538106	-1
96	3400	True	272.35688546303532575621	365.74605865904237589348	-1
96	3450	True	276.03475310805617937149	363.14299855664364713448	-1
96	3500	True	279.52035301739022088441	360.08730887682946786299	-1
96	3550	True	282.99882827672627172433	356.96232096311712211900	-1
96	3600	True	286.61387010700866539992	354.13872107536826661089	-1
96	3650	True	290.62824369602532215140	351.80360460402948774572	-1
96	3700	True	294.29273508925848545914	348.93453950284816755811	-1
96	3750	True	297.66547309459940606757	345.92532073016508320507	-1
96	3800	True	301.58505932054140430409	343.40455489813678013888	-1
96	3850	True	305.25342152550871333005	340.51211330528633425274	-1
96	3900	True	308.88997568146260164212	337.49445946589469258470	-1
96	3950	True	312.58371890237384604916	334.67422448125660139340	-1
96	4000	True	316.14557103156124640009	331.71177615714452713291	-1
96	4050	True	319.64884561503725990406	328.64085579338490106238	-1
96	4100	True	323.30178134492632580077	325.69505806841794992579	-1
96	4150	True	327.52031285902927493225	323.56293329619444421041	-1
96	4200	True	331.48230529213839190561	321.08455430743640590663	-1
96	4250	True	334.80316423097957567734	317.83792575214107500869	-1
96	4300	True	338.43941223466413248389	314.75407610917034162412	-1
96	4350	True	341.87391941764616376531	311.49735811061401591360	-1
96	4400	True	345.66563930310206842478	308.73481936278074044822	-1
96	4450	True	349.55044924424436203481	306.10739778124542453952	-1
