replicate	time	result	x	y	cue_reached
27	0	True	5.18850928066540451056	499.81790817382312752670	-1
27	50	True	6.46645514781209307387	499.38048563646981392594	-1
27	100	True	10.41637626225708146421	499.25178800408031065672	-1
27	150	True	15.13744185972325162481	499.06431283003411181198	-1
27	200	True	19.94852706004180475929	498.85668542523870883088	-1
27	250	True	24.72669899324552034159	499.37608094348416898356	-1
27	300	True	29.47855938191344549182	499.86139025503791799565	-1
27	350	True	34.25644094549758733592	500.14400313198143521731	-1
27	400	True	39.00458031908320322145	500.43952552041088210899	-1
27	450	True	43.73143231864813884613	501.33712847606841478409	-1
27	500	True	48.42884252067086237048	502.31820318216102805309	-1
27	550	True	53.17430778057300244654	502.92491162625071865477	-1
27	600	True	57.87749472893765556591	503.99254244936565783064	-1
27	650	True	62.63530621482188820437	504.60251240330075006568	-1
27	700	True	67.39751397752471007152	505.22122556662606029931	-1
27	750	True	72.16805555277559847127	505.41324878090625816185	-1
27	800	True	76.89475884323812238108	505.69857344355972372796	-1
27	850	True	81.62498826779827254541	506.14816021804074352985	-1
27	900	True	86.37580445229700387699	506.37155016107800520331	-1
27	950	False	90.93034688607113480430	506.93659426833625047948	-1
27	950	False	90.93034688607113480430	506.93659426833625047948	-1
6	0	True	5.05282198632018442197	500.03155037065937449370	-1
6	50	True	7.52691278806707142479	499.90969277462875197671	-1
6	100	True	11.83978368797743208063	500.02385039564217095176	-1
6	150	True	16.57002531170936521221	499.83823512189297844088	-1
6	200	True	21.29335784673784104370	499.71289647366376129867	-1
6	250	True	26.09347097226546807747	499.77186401694422102082	-1
6	300	True	30.88433401171210945790	499.59157676695616601137	-1
6	350	True	35.66022790176499057679	499.58817538460880314233	-1
6	400	True	40.45641071048279968636	499.11623683613817092919	-1
6	450	True	45.23890847028248174411	498.69221575207154728560	-1
6	500	True	50.03131244819904566157	498.22860737409411058252	-1
6	550	True	54.86170933245013259238	498.22851521942084218608	-1
6	600	True	59.62940544015643240527	497.67406910150134535797	-1
6	650	True	64.42264759468403667597	497.59495379654708813177	-1
6	700	True	69.23335624202476878963	497.21119358993684045345	-1
6	750	True	73.89280686689170352111	496.14953854806384470066	-1
6	800	True	78.59738166924688584913	495.17491228217198795392	-1
6	850	True	83.26577818877687775512	494.17397998239408707377	-1
