replicate	time	result	x	y	cue_reached
75	0	True	5.34451884880877958750	500.31680755512098812687	-1
75	50	True	7.39456823167158727728	500.34934440465315219626	-1
75	100	True	11.63704829027812159836	500.00761971730833010952	-1
75	150	True	16.20466375920484125572	500.01483513085025833789	-1
75	200	True	20.82418074474377078786	500.23086063886029251080	-1
75	250	True	25.47723175995815125816	500.26617802287967151642	-1
75	300	True	30.15285813212108223524	500.67128338333799320026	-1
75	350	True	34.81762805944988059537	500.89487563915474765963	-1
75	400	True	39.50900044899552909783	501.33044074333258777187	-1
75	450	True	44.14772976223493117232	501.83471322139143921959	-1
75	500	True	48.80132109681855467898	501.64586134286906826674	-1
75	550	True	53.47412618445076049056	501.82266727237322356814	-1
75	600	True	58.22574224157629885212	502.11603082613055448746	-1
75	650	True	62.90396319748202103028	502.49557279656562513992	-1
75	700	True	67.64712232696491867046	502.31500293597224526820	-1
75	750	True	72.36800080018009850846	502.31271266959868171398	-1
75	800	True	77.10284631831505919308	502.56866942748172277788	-1
75	850	True	81.85672453714397533986	502.77998940544540573683	-1
75	900	True	86.58431296487050587984	503.08843399220211267675	-1
75	950	True	91.23607049815653624592	503.88136749834870897757	-1
75	1000	True	95.87143088681278868535	504.61734853254426980129	-1
75	1050	True	100.53659321022048800387	505.43091470410610099862	-1
75	1100	True	105.14324998574529956841	506.51222038713808615285	-1
75	1150	True	109.66711497037947253830	507.83342884941458805770	-1
75	1200	True	114.18478132102076472165	509.20237118503888495979	-1
75	1250	True	118.80702150001023653658	510.26702112211768280758	-1
75	1300	True	123.41538190301618271860	511.26326211716889247327	-1
75	1350	True	127.89936094890899198617	512.65231262336840245553	-1
75	1400	True	132.33353230286741109012	514.04290824398117365490	-1
75	1450	False	136.87553240063729731446	514.94380964408503587038	-1
75	1450	False	136.87553240063729731446	514.94380964408503587038	-1
15	0	True	4.34644907366713884045	500.51089656448800724320	-1
15	50	True	5.72506851797392535275	500.49449249568777986497	-1
15	100	True	9.79242595859435205341	500.53170767138959718068	-1
15	150	True	14.42237042064610719194	500.34591977837465037737	-1
15	200	True	19.12199973926928819878	499.82788680367190181641	-1
15	250	True	23.83281226877280545295	499.61302818699311956152	-1
15	300	True	28.54543140926935151924	499.55576254230214772178	-1
15	350	True	33.27140099455834842956	499.25266891472142560815	-1
15	400	True	38.00259065026886418082	498.83133498998455479523	-1
15	450	True	42.71383610613212766793	498.70083318264903482486	-1
15	500	True	47.43946422388343364673	498.36730194412552918948	-1
15	550	True	52.14282946950079633552	498.31866537317517895644	-1
15	600	True	56.92604604249849131747	498.21305800912853101181	-1
