replicate	time	result	x	y	cue_reached
0	0	True	4.901030100159603	499.7441262071405	-1
0	50	True	5.994152617157357	499.6697393760706	-1
0	100	True	9.581378927473274	498.6326549001745	-1
0	150	True	14.074464723716739	498.6409173231606	-1
0	200	True	18.692445036432375	498.57340187474256	-1
0	250	True	23.26214119648451	498.75935469316306	-1
0	300	True	27.826460627478614	499.1450943916224	-1
0	350	True	32.45963052655739	499.8087395803094	-1
0	400	True	37.04359284385655	499.411856103069	-1
0	450	True	41.63152017840142	499.62718645780956	-1
0	500	True	46.25903910114798	500.2131734943865	-1
0	550	True	50.844678487237836	500.65558905344375	-1
0	600	True	55.45282594197224	500.9863332280895	-1
0	650	True	60.11230513098504	501.20777099115963	-1
0	700	True	64.75537937560928	501.59413973171377	-1
0	750	True	69.4253324708246	501.94955306336686	-1
0	800	True	74.07007617276376	501.81940690742897	-1
0	850	True	78.5441822993311	502.43896961871906	-1
0	900	True	83.13164100529471	502.80653096822385	-1
0	950	True	87.78143294993569	503.33581448234673	-1
0	1000	True	92.3677199259066	503.40427382652655	-1
0	1050	True	96.9007748534547	502.65144609990233	-1
0	1100	True	101.49261126675452	502.0278478925086	-1
0	1150	True	106.20617906817861	501.706000087243	-1
0	1200	True	110.9237401628399	502.11150160763157	-1
0	1250	True	115.52408261337443	503.12789576436273	-1
0	1300	True	120.18009343621954	503.7329299500125	-1
0	1350	True	124.85277939965653	504.10345268783243	-1
0	1400	True	129.37053072348414	504.1611365207472	-1
0	1450	True	133.9404248259571	504.22355963996955	-1
0	1500	True	138.42823576516855	503.06857807095446	-1
0	1550	True	143.0446396026227	502.61904131140216	-1
0	1600	True	147.65790089359936	502.6526571771482	-1
0	1650	True	152.29209255782237	502.67712180593327	-1
0	1700	True	156.8593830247687	501.95577213920836	-1
0	1750	True	161.46582772430577	501.5327577971784	-1
0	1800	True	166.1452963393341	501.50026724482916	-1
0	1850	True	170.70203146137692	502.3901480696048	-1
0	1900	True	174.9711739008365	504.22600790941664	-1
0	1950	True	179.25586617875024	505.72305051585306	-1
0	2000	True	183.6064203213487	507.0873708587173	-1
0	2050	True	188.0560298943233	508.54217605870343	-1
0	2100	True	192.49393508557458	509.9425264826942	-1
0	2150	True	197.11005977962938	510.027537783338	-1
0	2200	True	201.574169927773	508.9657576316366	-1
0	2250	True	205.6386646924163	506.73465664848794	-1
0	2300	True	209.7466197186041	504.72627646212936	-1
0	2350	True	214.08848879930565	502.8945426287532	-1
0	2400	True	218.1546557669728	500.51149626841374	-1
0	2450	True	222.47522491070032	498.6748610630164	-1
