replicate	time	result	x	y	cue_reached
0	0	True	5.488135039273248	502.1518936637248	-1
0	50	False	8.357730172259705	502.0839651929635	-1
0	50	False	8.357730172259705	502.0839651929635	-1
27	0	True	5.225974115555506	499.87284021939234	-1
27	50	True	7.1106133305947035	500.71335528504346	-1
27	100	True	10.540058437947929	500.6347030344857	-1
27	150	True	14.915494414696512	500.4108977610495	-1
27	200	True	19.279159558067875	500.4421317683152	-1
27	250	True	23.788081065630923	500.28256877595527	-1
27	300	True	28.243362742581933	499.35995800060596	-1
27	350	True	32.78458962259406	498.31793181125283	-1
27	400	True	36.92320297785806	496.33218335209125	-1
27	450	True	41.02438900306564	494.0744101510229	-1
27	500	True	44.85786629145236	491.48939888798583	-1
27	550	True	48.27170177313982	488.5071730736268	-1
27	600	True	51.585266681664635	485.4095798513142	-1
27	650	True	54.70166106851522	482.16541525021506	-1
27	700	True	58.36262904653025	479.9145147302176	-1
27	750	True	62.11256325681971	478.0134772220282	-1
27	800	True	65.63136346558731	475.6638242939555	-1
27	850	True	69.31339096909105	473.1697274714151	-1
27	900	True	72.79425621206933	470.4900535239713	-1
27	950	True	75.61017710989947	467.08717050539894	-1
27	1000	True	78.19308988649803	463.5628668425583	-1
27	1050	True	81.9356345785951	460.9333505126758	-1
27	1100	True	85.45924813428881	458.1357306965622	-1
27	1150	True	88.82561810771729	455.25745463544433	-1
27	1200	True	92.85699050154425	453.3565244379652	-1
27	1250	True	96.80298924963184	451.4816521644746	-1
27	1300	True	101.1284022360057	449.75472689441335	-1
27	1350	True	105.47597634022505	448.0504978646948	-1
27	1400	True	109.61741383244923	446.0945695216155	-1
27	1450	True	113.64364610546636	444.20052786552736	-1
27	1500	True	117.11229813905155	441.44522864891894	-1
27	1550	True	120.17804056891318	438.3603439124219	-1
27	1600	True	123.66694174222093	435.63605313273825	-1
27	1650	True	127.57567519802956	433.3765845025649	-1
27	1700	True	131.47698262144843	431.37765821424375	-1
27	1750	True	134.57311928199613	428.59141552949603	-1
27	1800	True	138.4639851859994	426.65831207238244	-1
27	1850	True	142.65124413255768	425.3453477970105	-1
27	1900	True	146.72726708139152	423.8243338187391	-1
27	1950	True	151.0681218734434	422.9493318477884	-1
27	2000	True	155.16944431239216	421.42237163872124	-1
27	2050	True	159.42637817878045	419.94732915483877	-1
27	2100	True	163.77479492441975	418.7981888171755	-1
27	2150	True	168.14978395681916	417.583777184709	-1
27	2200	True	172.38236504539736	416.0184900630053	-1
27	2250	True	176.27996498464566	413.90085207369424	-1
27	2300	True	180.17525759933864	411.6508418232983	-1
27	2350	True	184.26682624563256	409.85011326695036	-1
27	2400	True	188.5467968457938	408.1455932067927	-1
27	2450	True	192.82093996453972	406.49538640574997	-1
27	2500	True	196.83845892528737	404.48563107427316	-1
27	2550	True	200.8762311013122	402.3412219887824	-1
27	2600	True	204.40271387197893	399.278052565355	-1
27	2650	True	207.7378256247056	396.5781711031212	-1
27	2700	True	211.48985975017752	394.31248811731604	-1
27	2750	True	215.49520241973534	392.2270797098547	-1
27	2800	True	219.20821252999392	389.8120403328223	-1
27	2850	True	222.90691559425903	387.00897035465255	-1
27	2900	True	226.54167863432727	384.3605738289051	-1
27	2950	True	230.40312855563712	381.896065425591	-1
27	3000	True	234.41301502633286	379.6892703148283	-1
27	3050	True	238.16146190475345	377.39729508893157	-1
27	3100	True	242.27926726688779	375.53577013407454	-1
27	3150	True	246.1052642770204	373.05665898466134	-1
27	3200	True	249.72593656678038	370.2364745158639	-1
27	3250	True	253.41364170718091	367.57154802214916	-1
27	3300	True	256.7522244872388	364.5425043259816	-1
27	3350	True	259.81039032583755	361.1927867170969	-1
27	3400	True	263.2269306595274	358.32227824282734	-1
27	3450	True	266.91967606288756	355.8720721572828	-1
27	3500	True	271.0877365302871	353.8670325152359	-1
27	3550	True	274.9809683088948	351.4172449196918	-1
27	3600	True	278.7483291278417	348.9685042313293	-1
27	3650	True	282.4213370380336	346.1741986012722	-1
27	3700	True	285.8019031386209	343.1017755485749	-1
27	3750	True	289.31329851494047	340.3248094277981	-1
27	3800	True	293.07954191961403	337.62511672208177	-1
27	3850	True	296.5957998657051	334.73014850053534	-1
27	3900	True	300.1578292263872	332.0731358934483	-1
27	3950	True	304.14889504076496	330.5429538991883	-1
27	4000	True	307.47055296374776	328.0563402402032	-1
27	4050	True	310.69917599772896	325.4497670247541	-1
27	4100	True	314.13431454673383	323.16480845866164	-1
27	4150	True	318.0923104374914	321.347449183672	-1
27	4200	True	322.4389245927562	319.7508958377693	-1
27	4250	True	326.7814970438757	317.9865438600322	-1
27	4300	True	330.86150063556704	316.0773712079014	-1
27	4350	True	334.7188844668015	313.7363296383631	-1
27	4400	True	338.5302257742057	311.449789818319	-1
27	4450	True	342.8713759930018	309.85258337010987	-1
27	4500	True	346.6914736695146	307.2309396641788	-1
