replicate	time	id	dir_x	dir_y
0	-1	0	-0.9466610276178473	0.32223112635113543
0	-1	1	-0.3317487922210409	0.9433677643739373
0	-1	2	0.6166305094100956	-0.7872527007668161
0	-1	3	0.834443801203757	0.5510930435349596
0	-1	4	0.45167629294925865	-0.8921818908650946
0	-1	5	0.6592932555858823	-0.7518858976859245
0	-1	6	0.20453895121079083	-0.9788584256354899
0	-1	7	-0.9795309431841701	-0.2012936445711343
0	-1	8	-0.5157555491229723	0.8567357898143753
0	-1	9	0.3729390008475333	0.9278558625383813
0	-1	10	0.7172838131556074	0.6967811215761744
0	-1	11	-0.43573002186625504	0.9000774122509868
0	-1	12	0.9890943997800595	0.14728295326928992
0	-1	13	-0.05130563911042827	0.9986829984511955
0	-1	14	0.8272498231042	-0.5618342550735668
0	-1	15	0.7173811168318744	-0.696680940756278
0	-1	16	0.44781031687817024	-0.8941285814117972
0	-1	17	-0.9185549434746967	-0.3952933288308781
0	-1	18	-0.8951717396217242	0.4457213889669375
0	-1	19	0.17161457966498858	0.9851641670535979
0	-1	20	-0.5491784201724078	-0.8357051291077124
0	-1	21	0.03296862174143	-0.9994563872328149
0	-1	22	-0.9997849181587506	0.020739272463141376
0	-1	23	0.3719364400882354	0.9282581992821235
0	-1	24	0.9815049198919504	-0.19143691448593728
0	-1	25	-0.9313124869834537	-0.3642211575247853
0	-1	26	-0.8624905638453886	0.5060731441972234
0	-1	27	0.9997512166497212	-0.022304815789469093
0	-1	28	-0.5149422630743329	-0.8572248629734701
0	-1	29	-0.8768864600858275	0.48069755160406885
0	-1	30	-0.3817847259108063	-0.9242512770135676
0	-1	31	0.31695886386193617	0.948439285679031
0	-1	32	-0.6786013269390603	-0.7345067998844848
0	-1	33	0.8461804400032504	0.5328964842780496
0	-1	34	0.9638465752975957	-0.266457837728779
0	-1	35	-0.8284717319526692	-0.5600308825014426
0	-1	36	0.4776001185570982	-0.8785773311178964
0	-1	37	0.8903559162875689	-0.4552651341050877
0	-1	38	-0.9005893754892832	0.43467088326206393
0	-1	39	-0.009131215482181182	-0.9999583095828636
0	-1	40	-0.9872532439985409	-0.15915725624161012
0	-1	41	-0.282334587145268	-0.9593159963752877
0	-1	42	0.4038473955793339	0.9148263666312799
0	-1	43	0.7324856117663205	-0.6807825119341119
0	-1	44	-0.9545042022193017	0.2981974646868992
0	-1	45	-0.9951674783288331	-0.09819210801602889
0	-1	46	-0.8549411953402062	0.5187249295245596
0	-1	47	0.6798996487334594	0.7333051667976426
0	-1	48	0.30200374477571174	0.9533067387475276
0	-1	49	-0.37873474494473297	-0.92550526361099
0	-1	50	0.9877988356756965	0.1557352247814806
0	-1	51	-0.9552734789664665	0.2957238245108159
0	-1	52	0.6296643719203735	-0.7768672851485777
0	-1	53	-0.7421127654410202	-0.6702750505348392
0	-1	54	0.26517602547003644	-0.9642000184172963
0	-1	55	0.9684957129594021	0.24903022703932826
0	-1	56	0.8463626187095382	0.5326070950063779
0	-1	57	0.9410292267800022	-0.3383252789045347
0	-1	58	-0.8236165606350422	0.5671470365325942
0	-1	59	0.6569331003313458	0.7539488720656368
2	-1	0	-0.18826944940398552	-0.98211741376534
2	-1	1	0.2299514018260864	0.9732021130259725
2	-1	2	0.5990000571758732	-0.8007489815811824
2	-1	3	0.5308095937556911	0.8474911062524009
2	-1	4	-0.9991611092760084	0.04095213926446744
2	-1	5	0.4047950041897616	-0.9144074609182773
2	-1	6	-0.9961342151024788	0.0878443253839909
2	-1	7	0.9791313450541014	0.2032284653599151
2	-1	8	0.41845668452979023	-0.9082367550216934
2	-1	9	0.15883919834965635	0.9873044662451591
2	-1	10	-0.5718724918833581	-0.8203425217719233
2	-1	11	-0.9379493459858989	-0.3467722946900813
2	-1	12	-0.2344782605534601	0.9721213634767131
2	-1	13	0.49808690194224536	0.8671271176209265
2	-1	14	-0.29833012084801735	-0.9544627488775071
2	-1	15	-0.7259855253356952	-0.6877099802991481
2	-1	16	-0.8104457465918905	-0.5858137006174515
2	-1	17	-0.9173318019916362	0.3981235550112271
2	-1	18	-0.9416942546059177	0.3364698067319043
2	-1	19	0.4723015222573607	-0.8814370494104385
2	-1	20	0.5151337705172186	-0.8571097937094836
2	-1	21	-0.9740941792696809	-0.22614272022978485
2	-1	22	-0.909137305687985	0.4164965298851737
2	-1	23	-0.5610797008004115	0.8277617829724447
2	-1	24	0.7328192733360311	-0.6804233333941828
2	-1	25	-0.5376646442056342	-0.8431587812335402
2	-1	26	-0.11613902169268366	-0.9932329674554033
2	-1	27	-0.8937080644281521	0.4486489669843073
2	-1	28	-0.93234982052014	-0.3615574811507329
2	-1	29	-0.033646476518427476	0.999433797016038
2	-1	30	0.5717709017967952	0.8204133323261389
2	-1	31	-0.1438815496547377	0.9895949169579193
2	-1	32	0.17512409965095763	0.9845463674817156
2	-1	33	0.3272779740361257	0.9449281071652007
2	-1	34	0.62775317068415	0.7784124592373868
2	-1	35	-0.9400123914842945	0.34114029937252704
2	-1	36	0.24047115637657265	-0.970656284660494
2	-1	37	-0.08856970967709793	-0.9960699807381581
2	-1	38	-0.9769091733664458	-0.213655018645684
2	-1	39	0.7732467312304718	0.6341052693688883
2	-1	40	0.9691048972390154	0.24664893704891033
2	-1	41	0.8551831329755569	0.5183259679720001
2	-1	42	-0.8890819364766409	0.45774808599375516
2	-1	43	-0.9196102128665333	0.3928320969467353
2	-1	44	0.8745742799867843	0.4848915639455875
2	-1	45	0.9166078950490056	0.3997874019198593
2	-1	46	0.7874151388896943	0.6164230682310027
2	-1	47	-0.4338310230958288	0.9009942527006631
2	-1	48	0.9839183773316023	0.17861866293628686
2	-1	49	0.5098386492164679	0.8602700458374262
2	-1	50	0.9526508930234584	0.3040662362407362
2	-1	51	-0.140036834369855	0.9901462947563202
2	-1	52	-0.39078393687954627	-0.9204824358329293
2	-1	53	-0.20330337787395403	0.9791157932262354
2	-1	54	-0.2265954813111569	0.9739889567389176
2	-1	55	0.050514072820506954	-0.9987233493050438
2	-1	56	-0.38531030894818175	0.9227870641801698
2	-1	57	0.7275307141744581	0.68607511245694
2	-1	58	-0.9675458927489611	0.25269536090837913
2	-1	59	0.8439176374433968	0.5364727590586081
4	-1	0	-0.2694602722899554	-0.9630115065031275
4	-1	1	-0.7333310998990301	0.6798716775398713
4	-1	2	-0.937519223210037	-0.34793347943486097
4	-1	3	-0.06283097418278207	0.9980241824140548
4	-1	4	0.0270106335798413	-0.9996351462776885
4	-1	5	-0.7913153013584027	-0.6114082873465654
4	-1	6	0.31185007154343547	-0.9501313240170298
4	-1	7	-0.3115805891792404	0.95021973061325
4	-1	8	-0.9794780856795777	0.2015506876035649
4	-1	9	0.9977773243319568	0.0666364093342456
4	-1	10	0.7085754376435566	-0.705635067983616
4	-1	11	-0.9944289987125651	-0.10540856947860211
4	-1	12	0.531479204195079	0.8470713402707977
4	-1	13	-0.6940306415058516	-0.7199454622754254
4	-1	14	0.5066665100209368	-0.8621421272755461
4	-1	15	0.25193578482707013	0.9677439539070075
4	-1	16	-0.22396314483333998	0.9745976142779954
4	-1	17	-0.4957703108733891	-0.8684536826201517
4	-1	18	0.30791948024804977	-0.9514124203959978
4	-1	19	-0.43781499847977823	0.8990650850222979
4	-1	20	0.31948542097492366	0.9475911912763203
4	-1	21	0.005610139241800059	0.999984263045018
4	-1	22	-0.3941334331475813	0.9190532285321134
4	-1	23	-0.9856988137915426	0.16851661191095077
4	-1	24	-0.12876105284919404	0.9916756482182907
4	-1	25	-0.7932435527840446	0.6089044801662628
4	-1	26	-0.6556980870319452	-0.7550231908111482
4	-1	27	0.7877273481252268	-0.6160240458095754
4	-1	28	0.021434907100181557	0.9997702459853497
4	-1	29	-0.6129281779186856	0.790138626263316
4	-1	30	0.8280239754298868	-0.5606926931156552
4	-1	31	-0.3854571850532568	0.9227257222440585
