replicate	time	id	dir_x	dir_y
2	-1	29	0.8957732689520417	-0.44451124916133805
2	-1	30	-0.9508308871902423	0.3097105486821795
2	-1	31	-0.8376285648597785	0.5462402285908168
2	-1	32	-0.9674785638103298	-0.25295301652184643
2	-1	33	0.44104101212402624	0.8974869501138245
2	-1	34	0.3801172611020516	-0.9249383048681002
2	-1	35	-0.5261751087572771	0.8503762431560912
2	-1	36	0.3871706711968814	-0.9220080646962674
2	-1	37	0.8715880885354931	0.4902389253446175
2	-1	38	-0.965935160694832	0.25878420611283287
2	-1	39	-0.3276162678683566	-0.9448108705069016
2	-1	40	0.2535771587384238	-0.9673151629981556
2	-1	41	-0.9914566949442192	-0.13043627582189488
2	-1	42	-0.7207543448754963	0.6931905757748688
2	-1	43	-0.0011103620904308017	0.999999383547824
2	-1	44	-0.28158641969232556	0.9595358712652995
2	-1	45	-0.738913539572353	0.6738002530695998
2	-1	46	0.3292199513542838	-0.9442532624408999
2	-1	47	-0.15942477840601846	0.9872100789751854
2	-1	48	0.036734070262382505	-0.9993250762799653
2	-1	49	0.8883934469670756	-0.45908287202416714
2	-1	50	0.1231619416205906	-0.992386586031999
2	-1	51	-0.7078291921388222	0.7063836314327381
2	-1	52	0.33461084262117624	-0.9423563996707118
2	-1	53	0.604176553847266	-0.7968504827012667
2	-1	54	-0.5634221607595099	-0.8261691526346678
2	-1	55	0.43600202046426617	-0.8999456862228284
2	-1	56	-0.6349917844150931	-0.7725188889116795
2	-1	57	0.18848651791492899	-0.9820757774043228
2	-1	58	0.7757837740746109	0.630998839842478
2	-1	59	-0.6640267762787888	0.7477087938394194
4	-1	0	-0.3186131608299692	-0.947884831477926
4	-1	1	-0.7189280801270496	0.695084466525353
4	-1	2	-0.9789430958941582	0.20413332653234484
4	-1	3	-0.6014932505215007	-0.7988778815169932
4	-1	4	0.9833401716169387	0.1817748796846518
4	-1	5	-0.9017588612468569	0.4322394662253459
4	-1	6	0.7528396994164389	-0.6582039098809471
4	-1	7	0.7931805911239033	-0.6089864939917267
4	-1	8	-0.7266385357619791	0.6870199693936756
4	-1	9	-0.06510236796797399	-0.9978785906536739
4	-1	10	0.8268823840823596	0.5623748953271946
4	-1	11	-0.14272216220895778	0.9897627919933139
4	-1	12	-0.13666103301415017	-0.9906178688351555
4	-1	13	0.45515530901224527	-0.8904120645397655
4	-1	14	-0.6591382894161214	0.7520217519630594
4	-1	15	-0.1838078229541741	0.9829621987751345
4	-1	16	0.9325541442962868	-0.36103014826440777
4	-1	17	-0.31474256012861257	0.9491770755995357
4	-1	18	-0.8851022709509703	0.46539657278221885
4	-1	19	0.8392971001719554	0.5436730429614354
4	-1	20	0.9983789166140418	0.05691694704191622
4	-1	21	-0.9720544027022184	-0.23475569894516587
4	-1	22	-0.7797832940498995	0.6260495302455613
4	-1	23	0.4601126859733324	-0.8878605274514717
4	-1	24	0.9912346170771478	-0.1321133373581946
4	-1	25	-0.9778950943260952	-0.20909611305081025
4	-1	26	-0.6707961006665641	0.7416418214546242
4	-1	27	-0.9953978122128343	-0.09582899061298228
4	-1	28	0.8801927600596283	-0.4746163768124879
4	-1	29	-0.322330830262113	-0.9466270838416451
4	-1	30	-0.9000907671898676	0.4357024338003584
4	-1	31	-0.5913904944140498	0.8063853192591652
4	-1	32	-0.537375303781632	0.843343217726685
4	-1	33	0.8293138079184185	-0.5587831493485218
4	-1	34	-0.9963019814723061	-0.0859206710539241
4	-1	35	-0.9669153885901337	0.2550972977269474
4	-1	36	-0.9920839620365073	-0.12557632049851578
4	-1	37	-0.0267632917997315	0.9996417989520259
4	-1	38	-0.7904404904694013	-0.6125388404227867
4	-1	39	-0.19281758460738316	-0.9812346197857955
4	-1	40	0.8770696844704254	0.48036316322439665
4	-1	41	-0.5769739105137284	-0.8167625766319709
4	-1	42	0.9582837797086495	-0.28581846956994317
4	-1	43	-0.02821618099504463	-0.9996018443010471
4	-1	44	0.9841689662204299	-0.1772327450800507
4	-1	45	-0.9237066121141558	-0.3831006326496844
4	-1	46	0.8640355358261473	-0.5034308222880503
4	-1	47	-0.06435946982280842	-0.9979267802018978
4	-1	48	-0.15437046540856728	-0.988013036052431
4	-1	49	0.717976583936024	0.6960672560317411
4	-1	50	-0.5225461297832487	-0.8526110146183594
4	-1	51	-0.9815799901815452	-0.19105162358691863
4	-1	52	-0.2561470980179347	0.9666378143736104
4	-1	53	-0.9899975205850314	0.14108475904749657
4	-1	54	-0.14445078118717428	-0.9895119866956716
4	-1	55	-0.06763428182243117	0.997710180324108
4	-1	56	0.9674914036002358	0.2529039026184563
4	-1	57	-0.586107316979395	0.810233431168583
4	-1	58	0.20794138005328439	0.9781412896210524
4	-1	59	-0.9506004898705557	-0.3104169915740111
8	-1	0	0.050824096376843035	0.9987076204913414
8	-1	1	-0.6026383057688524	-0.7980144562725962
8	-1	2	-0.9816069004679079	0.1909133126677835
8	-1	3	0.9485068227358943	0.31675670036079556
8	-1	4	0.9923264995180718	-0.12364513073392774
8	-1	5	-0.8418423070708617	-0.5397235681583759
8	-1	6	-0.6450210733637594	0.76416478256765
8	-1	7	-0.7356323641491997	-0.6773810041743562
8	-1	8	0.8560319674856286	-0.5169228865533849
8	-1	9	-0.021870763238536442	0.9997608062508572
8	-1	10	0.10263516916651515	0.9947190668978658
8	-1	11	-0.35045560918391383	-0.9365793431373189
8	-1	12	0.780375433832885	0.6253112683057428
8	-1	13	0.9569168901520013	0.290361955741145
8	-1	14	0.453571477291412	0.8912199027107093
8	-1	15	0.9999603720241235	0.008902492986601236
8	-1	16	0.28479016237840515	-0.9585898828031107
8	-1	17	0.9700462524258264	0.24292029177203345
8	-1	18	0.23204518166649138	-0.9727050085536545
8	-1	19	-0.506412153321626	-0.8622915579826547
8	-1	20	0.451675127181941	-0.8921824810458774
8	-1	21	-0.9765959190762155	0.2150823350340098
8	-1	22	-0.9324090718004027	-0.3614046524663338
8	-1	23	-0.46660391202372703	-0.8844663867463557
8	-1	24	0.306963209459163	-0.9517213815179998
8	-1	25	-0.16177545675775068	0.9868275946642459
8	-1	26	0.5908702485511614	-0.8067666015503423
8	-1	27	-0.6902804183969278	-0.7235419434820364
8	-1	28	-0.14741018741279613	0.9890754453766024
8	-1	29	-0.611957605172398	0.7908905673174156
8	-1	30	-0.8577626073108561	-0.5140460188536452
8	-1	31	0.9987334742712974	-0.050313490934178653
8	-1	32	-0.4728659906099732	-0.8811343569084392
8	-1	33	-0.6972050222050955	0.7168717856158047
8	-1	34	-0.9407272610173113	0.3391640021860626
8	-1	35	0.9974234949745003	-0.07173821626478394
8	-1	36	-0.28851491869839235	-0.9574754000434998
8	-1	37	0.4875874037337541	-0.8730741799642097
8	-1	38	0.7474388831276417	-0.6643305773400043
8	-1	39	0.8642785709875325	0.5030134707259328
8	-1	40	-0.3110772046610694	0.9503846446256669
8	-1	41	-0.7059013556527307	-0.7083101552904892
8	-1	42	-0.9771474177063546	0.21256275325137014
8	-1	43	0.7000264615231796	-0.7141169044122512
8	-1	44	-0.7200938376409456	0.6938766929300446
8	-1	45	0.45788288806923766	-0.8890125200543432
8	-1	46	-0.13953269245284788	0.9902174648716608
8	-1	47	0.9982344570600348	-0.05939670645799826
8	-1	48	0.6090205570313774	-0.7931544371137256
8	-1	49	0.08390157179641708	-0.9964740469525991
8	-1	50	0.8369730450673766	0.5472441153915163
8	-1	51	0.9160141236530019	0.40114601489759666
8	-1	52	0.9524996452372371	0.30453969498726685
8	-1	53	0.7183664202658164	-0.6956649238207117
8	-1	54	-0.7202759081412922	-0.6936876935273083
8	-1	55	0.49294556531504263	0.8700601528838297
8	-1	56	-0.8065192909134076	0.5912077751387698
8	-1	57	-0.5475652113515228	0.8367630126371278
8	-1	58	-0.6239648392435704	-0.7814524165857736
8	-1	59	-0.7802641576479447	-0.6254501133503321
12	-1	0	0.1959212793783516	0.9806196267089242
12	-1	1	0.022589833259021523	0.9997448171575233
12	-1	2	-0.793435957427543	0.6086537451302161
12	-1	3	0.5851907370167733	0.8108956784382105
12	-1	4	0.21212325294257084	-0.9772429204456086
12	-1	5	0.6407444096931871	0.7677542585013314
12	-1	6	-0.6204635444098815	0.7842352899852996
12	-1	7	0.9871748216198002	0.15964295023556696
12	-1	8	0.6263573968369603	-0.7795360231750849
12	-1	9	-0.9659293683984526	-0.2588058254084835
12	-1	10	-0.8566624322506018	0.5158773857909292
12	-1	11	-0.14833078792903864	0.9889378025701872
12	-1	12	-0.7443551092246934	-0.6677840005354237
12	-1	13	0.07124076616678358	-0.9974591486552067
12	-1	14	0.34555944833001095	0.9383968604326521
12	-1	15	0.9825640939695381	0.18592418143377873
12	-1	16	0.5507883346064345	-0.8346449607237022
12	-1	17	0.2741101967770229	0.9616982894977311
12	-1	18	0.9762846393645687	0.21649088419791307
12	-1	19	0.9382276493003014	-0.346018609453929
12	-1	20	0.9907040791523564	-0.13603465569803022
12	-1	21	0.6396300594236828	0.7686828911076765
12	-1	22	0.8471034296593583	-0.5314280567107392
12	-1	23	0.6917013040961104	-0.7221837064845344
12	-1	24	-0.07395030836102674	0.9972619274259441
12	-1	25	0.9853399657827915	-0.1706023207086211
12	-1	26	0.026885355472636038	-0.9996385234979243
12	-1	27	-0.6898164837191751	-0.7239842669487458
12	-1	28	-0.10869635386808596	0.9940749985065432
12	-1	29	-0.9431615247211161	-0.33233467812694395
12	-1	30	-0.8768627475327196	0.4807408054132394
12	-1	31	-0.9012956197643218	0.4332045772999716
12	-1	32	0.6333805626747908	0.7738404634197965
12	-1	33	-0.9999429707039358	-0.010679669460610696
12	-1	34	-0.08000669581749528	0.9967943261397342
12	-1	35	0.4047849619157272	-0.91441190642231
12	-1	36	0.0993495427803211	-0.9950525957703649
12	-1	37	-0.4092749975530491	-0.912411078614213
12	-1	38	0.3096797747799265	0.9508409105061971
12	-1	39	-0.17682984183304842	-0.9842414373705768
12	-1	40	0.7038501462737151	0.7103484860196929
12	-1	41	0.3155573091018137	0.9489065205131759
12	-1	42	0.10386628149234325	0.9945912706076568
12	-1	43	-0.35004664035171607	-0.9367322720919122
12	-1	44	-0.2664861535934314	0.963838746857055
12	-1	45	-0.9131891093297299	-0.40753607276114195
12	-1	46	-0.8030231434907001	0.5959478425318062
12	-1	47	-0.28901176242815785	-0.9573255460804178
12	-1	48	-0.9541944384913899	-0.2991871881483252
12	-1	49	0.5322286459482095	-0.8466006546371999
12	-1	50	0.9404465816611955	0.3399415053237429
12	-1	51	0.2710176666651498	0.9625743734150508
12	-1	52	-0.8975922233864356	0.4408267239133707
12	-1	53	0.964324092959603	-0.2647244675840126
12	-1	54	0.977790377064016	0.2095852535867196
12	-1	55	-0.476016716459032	-0.8794362317141372
12	-1	56	-0.9606454110756383	0.2777775984116033
12	-1	57	-0.6855690490347698	0.7280076091673502
12	-1	58	-0.15999416791262222	0.9871179596349909
12	-1	59	-0.41330706936197437	-0.9105917122483688
6	-1	0	-0.7247060242123592	-0.6890581822098302
6	-1	1	-0.8275953937989026	-0.5613250966800251
6	-1	2	-0.5799106405600443	-0.8146800899526385
6	-1	3	-0.6499491442017575	-0.7599777035883375
6	-1	4	0.13071690511559217	-0.9914197348837682
6	-1	5	0.7406353732181409	0.6719071691372441
6	-1	6	-0.9832209380744852	0.1824187132175024
6	-1	7	0.998370413071368	0.05706591192389823
6	-1	8	-0.5016958940153057	-0.8650440624200498
6	-1	9	0.9543511991931732	0.2986867733907079
6	-1	10	-0.2107574170192299	0.9775383937070617
6	-1	11	0.5320515159302193	-0.8467119843230965
6	-1	12	-0.7187247421138641	-0.6952947181399838
6	-1	13	-0.10289228743070591	-0.9946925038358724
6	-1	14	0.6307454138506197	-0.7759898342803278
6	-1	15	-0.5816729201225043	0.8134227769101126
6	-1	16	-0.971410236958249	0.23740714296903204
6	-1	17	0.6639660456478614	0.7477627232128798
6	-1	18	-0.9935054118123973	0.11378487025733627
6	-1	19	0.2736488860966728	-0.9618296559880289
6	-1	20	-0.04777380821855241	0.9988581797474039
6	-1	21	-0.9755184789033244	-0.2199174784280324
6	-1	22	0.9455657908273388	0.32543099916429175
6	-1	23	-0.6231595397244849	-0.7820947436534579
6	-1	24	-0.6977717561472477	0.7163201632811866
6	-1	25	-0.17814931941027767	0.984003465437828
6	-1	26	-0.04876830788656951	-0.998810118163548
6	-1	27	0.43044771485271605	-0.9026155132602557
6	-1	28	-0.9966006722512174	-0.0823838580573987
6	-1	29	-0.6459458717329117	-0.7633832135901396
6	-1	30	-0.9244576746364099	0.38128468079093025
6	-1	31	0.9805429735146464	-0.1963045518857254
6	-1	32	0.01166945676508866	-0.9999319095712507
6	-1	33	-0.6472243636031634	-0.7622995626120221
6	-1	34	0.961941962142332	0.2732538407227981
6	-1	35	0.576603172615752	-0.8170243456161201
6	-1	36	0.8576009938153013	0.5143155990313802
6	-1	37	-0.05500288442943967	-0.9984861955502649
6	-1	38	-0.21937612992263594	-0.975640360799084
6	-1	39	-0.8249163209194653	-0.5652548659504788
6	-1	40	0.7390231409223378	0.6736800406582361
6	-1	41	0.3131819493762234	-0.9496931433810126
6	-1	42	0.27169756901750214	0.9623826842737663
6	-1	43	-0.6053341919690726	-0.7959714291563171
6	-1	44	0.799518621309574	-0.6006413024253644
6	-1	45	0.7576281591943917	-0.6526864273107856
6	-1	46	0.2939148314452036	0.9558316127103861
6	-1	47	-0.9714836864472796	0.23710640431418933
6	-1	48	0.5918012520135691	-0.8060839150579622
6	-1	49	0.8595510862640585	0.5110498313298587
6	-1	50	0.9961898594019838	-0.08721103155367348
6	-1	51	-0.47095027936428663	0.8821597555809834
6	-1	52	-0.8137076780820364	-0.5812743023997716
6	-1	53	0.9762638522525039	-0.21658460421992412
6	-1	54	-0.8536352933712917	0.5208711797660807
6	-1	55	0.3946314627976827	-0.9188394901015962
6	-1	56	0.6091413175706234	-0.7930616969872678
6	-1	57	0.9999606534661755	-0.00887082405977045
6	-1	58	-0.9958293361876724	0.0912355916735329
6	-1	59	-0.9906313130442219	-0.1365635442432595
16	-1	0	0.5233920871126038	0.852091968714594
16	-1	1	-0.9888488315829241	0.1489227594328206
16	-1	2	-0.9304360918494664	0.36645419766171505
16	-1	3	0.9722248270689974	-0.23404889581166194
16	-1	4	-0.26395711098851443	0.9645344180269552
16	-1	5	-0.15879983938187128	-0.9873107975770811
16	-1	6	-0.8376067019192808	0.5462737527100355
16	-1	7	0.005934048045781615	0.9999823933818986
16	-1	8	0.980416944738501	0.19693302026227866
16	-1	9	-0.7484239064074893	-0.6632206693987708
16	-1	10	-0.9149058892402666	-0.4036672067848428
16	-1	11	-0.9999496903561982	-0.010030790424651584
16	-1	12	-0.3826150486466832	-0.9239078550099551
16	-1	13	-0.04663206152333975	0.9989121336924902
16	-1	14	-0.9988937951092672	0.04702325054911923
16	-1	15	0.5325400660134143	-0.8464047956447485
16	-1	16	0.19953949440170485	0.9798897847073986
16	-1	17	-0.9531802530590341	0.3024027201900071
16	-1	18	-0.05223010505519529	0.9986350765549562
16	-1	19	-0.9139544794698465	0.40581671904568184
16	-1	20	-0.8646158077156172	0.5024335827233993
16	-1	21	-0.5335163607983918	-0.8457897450078478
16	-1	22	0.980181127206748	0.19810340195894882
16	-1	23	-0.6112346119044123	-0.7914494609323216
16	-1	24	-0.2814910844383617	0.959563843306799
16	-1	25	0.22294922189970082	0.9748300592689568
16	-1	26	-0.3210111203454912	0.9470754249871193
16	-1	27	0.025217758682717483	0.9996819817557082
16	-1	28	-0.6661817931217683	0.7457893928670919
16	-1	29	0.8722920548407044	0.48898524626187
16	-1	30	0.9169674596714061	-0.39896200057620557
16	-1	31	-0.8171552265293673	0.5764176747426629
16	-1	32	-0.6309813760325214	-0.7757979782779186
16	-1	33	-0.9269114635989003	0.3752800802719811
16	-1	34	0.12474938629787403	-0.9921882838545836
16	-1	35	0.8445256297742769	-0.5355151357845648
16	-1	36	-0.4019854820526684	0.9156460409016597
16	-1	37	-0.11461445119480058	0.9934100500686082
16	-1	38	-0.8940048569090914	-0.44805726846348015
16	-1	39	0.16155849099306285	0.9868631384280419
16	-1	40	0.969151684463655	-0.24646503301941286
16	-1	41	-0.043411772599231936	0.9990572646249025
16	-1	42	0.9941238341626404	0.10824879837564506
16	-1	43	-0.9999982382690873	0.0018770878300469265
16	-1	44	0.21970921576120322	-0.9755654055518764
16	-1	45	-0.7127677795217854	-0.7014000944365374
16	-1	46	0.9321380783406308	-0.3621030280285377
16	-1	47	-0.729665524117859	-0.68380422849951
16	-1	48	-0.2889074598326574	-0.95735702830921
16	-1	49	-0.30037335291014383	0.9538217070613974
16	-1	50	0.7442300806582279	0.6679233391965336
16	-1	51	-0.5736101108019731	-0.8191284641530583
16	-1	52	0.35970020299135885	-0.9330679310575277
16	-1	53	-0.9176749808913549	0.3973318882823923
16	-1	54	0.862287390537834	-0.5064192493571438
16	-1	55	0.8931357555821184	-0.4497871964615694
16	-1	56	-0.9845342953202109	-0.17519195568956863
16	-1	57	0.6206704999694613	-0.7840715085167034
16	-1	58	-0.573168132525095	-0.8194377901083737
16	-1	59	0.9769561920874783	0.21343991834222167
10	-1	0	0.4950800894503041	0.8688473427650446
10	-1	1	-0.2567283512541973	0.9664836023763164
10	-1	2	-0.9250101798543888	-0.3799423208406129
10	-1	3	0.9885967381361689	0.15058714867652928
10	-1	4	-0.9082978337004013	0.41832409122014264
10	-1	5	0.13994633846854904	-0.9901590894140427
10	-1	6	0.6715854733809747	0.7409270894923818
10	-1	7	0.9943433172541496	-0.10621378174235958
10	-1	8	0.43247151107124004	-0.9016475986280662
10	-1	9	-0.816884502120349	0.5768012744399837
10	-1	10	-0.40565620653566153	0.9140257338276077
10	-1	11	0.9664968663326348	-0.2566784123552215
10	-1	12	-0.6278653885326491	0.7783219474502474
10	-1	13	0.2052692336622096	0.9787055439261235
10	-1	14	-0.9701954614378693	-0.24232368147863714
10	-1	15	-0.8103648967819375	0.5859255362788004
10	-1	16	-0.695782357856992	0.7182526787245312
10	-1	17	-0.23660777992690973	-0.9716052482763043
10	-1	18	-0.5502684179200906	-0.834987825204488
10	-1	19	0.7618200516681713	0.647788706968796
10	-1	20	-0.7070386592740253	0.7071748965369096
10	-1	21	-0.9078030789777829	0.41939667356627586
10	-1	22	0.1102975817234567	0.9938986082422882
10	-1	23	0.9973552949426795	0.07268022874070255
10	-1	24	-0.9877088177278792	0.15630512270106525
10	-1	25	0.47441809811639973	0.8802996468132985
10	-1	26	0.16498862884498997	-0.986295469092224
10	-1	27	0.46410937936062546	-0.8857778976636835
10	-1	28	-0.9938663227884811	0.11058812064097442
10	-1	29	-0.8707243846768092	-0.491771335001535
10	-1	30	0.7534207670741163	-0.6575387043676214
10	-1	31	-0.461582775825664	0.8870971429674852
10	-1	32	-0.21118931122876825	-0.9774451774001028
10	-1	33	-0.19970838767743898	0.9798553770283029
10	-1	34	-0.9660114813853521	-0.2584991640831313
10	-1	35	0.5954097656026385	-0.8034221872869899
10	-1	36	-0.898284624173731	0.4394140803081517
10	-1	37	-0.7759807069408019	0.6307566428153202
10	-1	38	-0.9247720484704741	-0.3805215609761465
10	-1	39	0.5156201737592025	-0.8568172713084918
10	-1	40	-0.7967780549174762	0.6042720672031128
10	-1	41	0.09842668978544122	0.9951443044794461
10	-1	42	-0.7541214895321063	-0.656734938179687
10	-1	43	-0.22410331781009785	0.9745653918267908
10	-1	44	0.9083245744746198	0.41826602468465085
10	-1	45	-0.9800263920824436	0.1988674704969834
10	-1	46	-0.46432753018948325	0.8856635618044442
10	-1	47	0.5639448171079446	0.8258124746315515
10	-1	48	-0.04718361114911556	-0.9988862331812012
10	-1	49	-0.17712652439188106	-0.9841880889123036
10	-1	50	0.9012399384595461	-0.433320404926232
10	-1	51	-0.7592436898976587	-0.6508064376990965
10	-1	52	0.33072442142752667	-0.9437273743361627
10	-1	53	-0.9991053432438737	-0.0422908158060504
10	-1	54	-0.0687063626259926	-0.9976369258075333
10	-1	55	0.23764966096561516	-0.9713509348546118
10	-1	56	0.1661730566452348	-0.9860966054323378
10	-1	57	0.659104620857159	0.7520512607294403
10	-1	58	0.9993325584483723	0.036529955174221376
