J12	Jmax	theta0
0.1	10	0.3490658503988659

omega	theta1_i	theta2_i	theta1_f	theta2_f
0.0	0.17453292519943295	-1.5707963267948966	2.9944791925750005e-07	-2.9944791925760635e-07
0.0	0.17453292519943295	-1.415655948839845	2.924225468565157e-07	-2.9242254685658297e-07
0.0	0.17453292519943295	-1.2605155708847935	6.360884031747716e-08	-6.360884031748452e-08
0.0	0.17453292519943295	-1.105375192929742	6.868496911952739e-08	-6.868496911953226e-08
0.0	0.17453292519943295	-0.9502348149746905	6.535994807781359e-07	-6.535994807781627e-07
0.0	0.17453292519943295	-0.795094437019639	2.4269094897095854e-07	-2.426909489709633e-07
0.0	0.17453292519943295	-0.6399540590645876	3.243585929877411e-07	-3.243585929877415e-07
0.0	0.17453292519943295	-0.48481368110953604	5.120999528486888e-07	-5.120999528486887e-07
0.0	0.17453292519943295	-0.3296733031544845	1.0736000972894116e-07	-1.0736000972894126e-07
0.0	0.17453292519943295	-0.17453292519943295	2.20607825882142e-07	-2.20607825882142e-07
0.0	0.32967330315448445	-1.5707963267948966	1.9371246293615335e-07	-1.9371246293623244e-07
0.0	0.32967330315448445	-1.415655948839845	1.5604823802541272e-07	-1.560482380254519e-07
0.0	0.32967330315448445	-1.2605155708847935	4.3999775031983754e-07	-4.3999775031989524e-07
0.0	0.32967330315448445	-1.105375192929742	4.076103510955853e-07	-4.0761035109561137e-07
0.0	0.32967330315448445	-0.9502348149746905	8.16784780183046e-08	-8.167847801830805e-08
0.0	0.32967330315448445	-0.795094437019639	3.4427878800072745e-07	-3.4427878800073184e-07
0.0	0.32967330315448445	-0.6399540590645876	3.0120629582220116e-07	-3.012062958222046e-07
0.0	0.32967330315448445	-0.48481368110953604	1.2605307382097638e-07	-1.2605307382097668e-07
0.0	0.32967330315448445	-0.3296733031544845	4.1635218538211216e-07	-4.1635218538211216e-07
0.0	0.32967330315448445	-0.17453292519943295	1.0736000972885476e-07	-1.0736000972885333e-07
0.0	0.48481368110953593	-1.5707963267948966	2.1559957743561192e-07	-2.1559957743569225e-07
0.0	0.48481368110953593	-1.415655948839845	1.8075030687361551e-07	-1.8075030687365813e-07
0.0	0.48481368110953593	-1.2605155708847935	8.561463521545231e-07	-8.561463521546233e-07
0.0	0.48481368110953593	-1.105375192929742	1.6685884214929732e-07	-1.6685884214930696e-07
0.0	0.48481368110953593	-0.9502348149746905	1.0147838340065033e-07	-1.0147838340065367e-07
0.0	0.48481368110953593	-0.795094437019639	6.673902902600931e-08	-6.673902902601095e-08
0.0	0.48481368110953593	-0.6399540590645876	2.4202929208988357e-07	-2.4202929208988775e-07
0.0	0.48481368110953593	-0.48481368110953604	9.606913047925607e-08	-9.606913047925607e-08
0.0	0.48481368110953593	-0.3296733031544845	1.2605307382287676e-07	-1.2605307382287477e-07
0.0	0.48481368110953593	-0.17453292519943295	5.120999528530899e-07	-5.120999528530899e-07
0.0	0.6399540590645875	-1.5707963267948966	2.616256444965677e-07	-2.6162564449668087e-07
0.0	0.6399540590645875	-1.415655948839845	8.321986348258284e-08	-8.321986348260269e-08
0.0	0.6399540590645875	-1.2605155708847935	4.567551849293549e-07	-4.5675518492940613e-07
0.0	0.6399540590645875	-1.105375192929742	4.332928698205888e-07	-4.3329286982061136e-07
0.0	0.6399540590645875	-0.9502348149746905	2.0526997269273127e-07	-2.0526997269273752e-07
0.0	0.6399540590645875	-0.795094437019639	6.899606153627172e-07	-6.899606153627267e-07
0.0	0.6399540590645875	-0.6399540590645876	6.490030240772136e-07	-6.490030240772136e-07
0.0	0.6399540590645875	-0.48481368110953604	2.420292921073098e-07	-2.420292921073109e-07
0.0	0.6399540590645875	-0.3296733031544845	3.0120629582124544e-07	-3.0120629582124534e-07
0.0	0.6399540590645875	-0.17453292519943295	3.2435859299045934e-07	-3.243585929904568e-07
0.0	0.795094437019639	-1.5707963267948966	1.6223355529387434e-07	-1.6223355529394878e-07
0.0	0.795094437019639	-1.415655948839845	3.079017399941982e-07	-3.079017399942604e-07
0.0	0.795094437019639	-1.2605155708847935	2.148758846726833e-07	-2.1487588467270428e-07
0.0	0.795094437019639	-1.105375192929742	2.2978269545551078e-07	-2.2978269545552004e-07
0.0	0.795094437019639	-0.9502348149746905	1.2399625005770682e-07	-1.239962500577091e-07
0.0	0.795094437019639	-0.795094437019639	2.1354615867013847e-07	-2.1354615867013847e-07
0.0	0.795094437019639	-0.6399540590645876	6.899606156051736e-07	-6.899606156051692e-07
0.0	0.795094437019639	-0.48481368110953604	6.673902902604377e-08	-6.673902902604356e-08
0.0	0.795094437019639	-0.3296733031544845	3.442787880094762e-07	-3.4427878800947407e-07
0.0	0.795094437019639	-0.17453292519943295	2.426909489709633e-07	-2.4269094897095854e-07
0.0	0.9502348149746905	-1.5707963267948966	1.7532860021020449e-07	-1.7532860021028914e-07
0.0	0.9502348149746905	-1.415655948839845	2.0338176290907139e-07	-2.033817629091147e-07
0.0	0.9502348149746905	-1.2605155708847935	6.8947393370816e-08	-6.894739337082198e-08
0.0	0.9502348149746905	-1.105375192929742	1.0198889483799017e-07	-1.019888948379944e-07
0.0	0.9502348149746905	-0.9502348149746905	2.462843980987261e-07	-2.462843980987261e-07
0.0	0.9502348149746905	-0.795094437019639	1.239962500577091e-07	-1.2399625005770682e-07
0.0	0.9502348149746905	-0.6399540590645876	2.0526997291378898e-07	-2.0526997291378252e-07
0.0	0.9502348149746905	-0.48481368110953604	1.0147838340134728e-07	-1.0147838340134538e-07
0.0	0.9502348149746905	-0.3296733031544845	8.167847801842785e-08	-8.167847801842404e-08
0.0	0.9502348149746905	-0.17453292519943295	6.535994807781627e-07	-6.535994807781359e-07
0.0	1.105375192929742	-1.5707963267948966	1.7702773429885385e-07	-1.7702773429894914e-07
0.0	1.105375192929742	-1.415655948839845	3.2133856931332753e-07	-3.213385693133867e-07
0.0	1.105375192929742	-1.2605155708847935	3.143719384801789e-07	-3.14371938480197e-07
0.0	1.105375192929742	-1.105375192929742	2.4336112195130563e-07	-2.4336112195130563e-07
0.0	1.105375192929742	-0.9502348149746905	1.019888948379944e-07	-1.0198889483799017e-07
0.0	1.105375192929742	-0.795094437019639	2.2978269545552004e-07	-2.2978269545551078e-07
0.0	1.105375192929742	-0.6399540590645876	4.332928698226001e-07	-4.332928698225767e-07
0.0	1.105375192929742	-0.48481368110953604	1.668588421496013e-07	-1.6685884214958923e-07
0.0	1.105375192929742	-0.3296733031544845	4.0761035109513174e-07	-4.076103510951045e-07
0.0	1.105375192929742	-0.17453292519943295	6.868496911956831e-08	-6.868496911956328e-08
0.0	1.2605155708847935	-1.5707963267948966	1.8485292034671824e-07	-1.8485292034685557e-07
0.0	1.2605155708847935	-1.415655948839845	2.8244463806308095e-07	-2.824446380631219e-07
0.0	1.2605155708847935	-1.2605155708847935	3.3113432809586613e-07	-3.3113432809586613e-07
0.0	1.2605155708847935	-1.105375192929742	3.14371938480197e-07	-3.143719384801789e-07
0.0	1.2605155708847935	-0.9502348149746905	6.894739337082198e-08	-6.8947393370816e-08
0.0	1.2605155708847935	-0.795094437019639	2.1487588467270428e-07	-2.148758846726833e-07
0.0	1.2605155708847935	-0.6399540590645876	4.567551849254006e-07	-4.5675518492534614e-07
0.0	1.2605155708847935	-0.48481368110953604	8.561463521608113e-07	-8.561463521607105e-07
0.0	1.2605155708847935	-0.3296733031544845	4.3999775031878817e-07	-4.3999775031873634e-07
0.0	1.2605155708847935	-0.17453292519943295	6.360884031748452e-08	-6.360884031747716e-08
0.0	1.415655948839845	-1.5707963267948966	1.214043096316012e-07	-1.214043096317497e-07
0.0	1.415655948839845	-1.415655948839845	2.9086712001792644e-07	-2.9086712001792644e-07
0.0	1.415655948839845	-1.2605155708847935	2.824446380631219e-07	-2.8244463806308095e-07
0.0	1.415655948839845	-1.105375192929742	3.213385693133867e-07	-3.2133856931332753e-07
0.0	1.415655948839845	-0.9502348149746905	2.033817629091147e-07	-2.0338176290907139e-07
0.0	1.415655948839845	-0.795094437019639	3.079017399942604e-07	-3.079017399941982e-07
0.0	1.415655948839845	-0.6399540590645876	8.321986348278978e-08	-8.321986348276935e-08
0.0	1.415655948839845	-0.48481368110953604	1.807503068758881e-07	-1.8075030687584782e-07
0.0	1.415655948839845	-0.3296733031544845	1.5604823802531044e-07	-1.5604823802527275e-07
0.0	1.415655948839845	-0.17453292519943295	2.9242254685658297e-07	-2.924225468565157e-07
0.0	1.5707963267948966	-1.5707963267948966	1.5707963267727316	-1.5707963267727316
0.0	1.5707963267948966	-1.415655948839845	1.214043096317497e-07	-1.214043096316012e-07
0.0	1.5707963267948966	-1.2605155708847935	1.8485292034685557e-07	-1.8485292034671824e-07
0.0	1.5707963267948966	-1.105375192929742	1.7702773429894914e-07	-1.7702773429885385e-07
0.0	1.5707963267948966	-0.9502348149746905	1.7532860021028914e-07	-1.7532860021020449e-07
0.0	1.5707963267948966	-0.795094437019639	1.6223355529394878e-07	-1.6223355529387434e-07
0.0	1.5707963267948966	-0.6399540590645876	2.6162564379691217e-07	-2.616256437967975e-07
0.0	1.5707963267948966	-0.48481368110953604	2.155995774952474e-07	-2.15599577495168e-07
0.0	1.5707963267948966	-0.3296733031544845	1.9371246293734502e-07	-1.937124629372692e-07
0.0	1.5707963267948966	-0.17453292519943295	2.9944791925760635e-07	-2.9944791925750005e-07
0.054165390579134366	0.17453292519943295	-1.5707963267948966	0.053127374691828703	-0.053127374691828703
0.054165390579134366	0.17453292519943295	-1.415655948839845	0.05311798697549277	-0.05311798697549274
0.054165390579134366	0.17453292519943295	-1.2605155708847935	0.05312121897435441	-0.05312121897435441
0.054165390579134366	0.17453292519943295	-1.105375192929742	0.053120317289107745	-0.053120317289107745
