alpha	beta	Jinit	J12	Jmax	theta0
0.2	0.005	4	3	10	0.3490658503988659

omega	theta1_i	theta2_i	theta1_f	theta2_f	J1_f	J2_f
0.0	-0.6731984257692414	0.4487989505128276	1.08943300190863e-34	9.308604804142411e-35	10.0	10.0
0.0	-0.6731984257692414	0.6731984257692414	-3.984522853331252e-40	3.984416306857468e-40	10.0	10.0
0.0	-0.6731984257692414	0.8975979010256552	-1.1823720448717743e-34	1.194331845364126e-34	10.0	10.0
0.0	-0.6731984257692414	1.121997376282069	1.03631877189359e-34	-8.837046084802119e-35	10.0	10.0
0.0	-0.6731984257692414	1.3463968515384828	-5.127502861525406e-34	5.451803388059412e-34	10.0	10.0
0.0	-0.6731984257692414	1.5707963267948966	-2.44984452585226e-38	2.109463215728861e-38	10.0	10.0
0.0	-0.4487989505128276	-1.5707963267948966	6.810931243910783e-35	2.8964453415434505e-36	10.0	10.0
0.0	-0.4487989505128276	-1.3463968515384828	4.867477511731078e-40	-3.3558710504946277e-40	10.0	10.0
0.0	-0.4487989505128276	-1.121997376282069	-1.7110479606611732e-31	1.8167780047952964e-31	10.0	10.0
0.0	-0.4487989505128276	-0.8975979010256552	3.1887194818216215e-37	-3.3473779875210582e-37	10.0	10.0
0.0	-0.4487989505128276	-0.6731984257692414	1.9784843472232306e-30	-2.07243229869358e-30	10.0	10.0
0.0	-0.4487989505128276	-0.4487989505128276	-1.5400939760511586e-34	-1.5400938100711436e-34	10.0	10.0
0.0	-0.4487989505128276	-0.2243994752564138	7.196156331361357e-39	-1.2540845620833594e-38	10.0	10.0
0.0	-0.4487989505128276	0.0	-1.4636401963522785e-35	8.16500847754666e-36	10.0	10.0
0.0	-0.4487989505128276	0.2243994752564138	1.5606236684306906e-36	1.5877031327155186e-36	10.0	10.0
0.0	-0.4487989505128276	0.4487989505128276	1.814816572116404e-35	-1.814395946805318e-35	10.000000000000002	10.000000000000002
0.0	-0.4487989505128276	0.6731984257692414	-9.301202847157886e-35	-1.0864012641879413e-34	10.0	10.0
