alpha	beta	Jinit	J12	Jmax	theta0
0.01	0.005	0.5	0.3	6	0.3490658503988659

omega	theta1_i	theta2_i	theta1_f	theta2_f	J1_f	J2_f
0.0	-1.5707963267948966	-1.5707963267948966	-9.629355033955454e-21	-9.628940355019589e-21	6.00000000582834	6.00000000582834
0.0	-1.5707963267948966	-1.3463968515384828	5.801244944789113e-26	3.3244545293667314e-26	5.999999999975724	5.999999999975739
0.0	-1.5707963267948966	-1.121997376282069	2.1749471386955263e-26	1.9830551725499282e-26	6.000000007870961	6.000000007858478
0.0	-1.5707963267948966	-0.8975979010256552	1.975074935180254e-29	6.747306918577305e-30	5.999999999646599	5.999999999647611
0.0	-1.5707963267948966	-0.6731984257692414	-1.3328259063267273e-35	-1.276500205318917e-35	5.99999999998411	5.999999999984186
0.0	-1.5707963267948966	-0.4487989505128276	-3.376562775920132e-30	1.0658733196276705e-29	6.000000005324306	6.000000005280733
0.0	-1.5707963267948966	-0.2243994752564138	-1.012674161137964e-31	-1.1179098125244977e-31	5.999999999984135	5.999999999984543
0.0	-1.5707963267948966	0.0	-2.27048685357413e-30	-2.0331104531958263e-30	5.999999999982878	5.9999999999833005
0.0	-1.5707963267948966	0.2243994752564138	2.265699125072052e-31	1.3056399961403529e-33	5.999999999989674	5.999999999989918
0.0	-1.5707963267948966	0.4487989505128276	-3.410479441970996e-27	-3.026221788963666e-27	5.999999999999562	5.999999999999571
0.0	-1.5707963267948966	0.6731984257692414	-7.721742371393852e-28	-2.575267433871507e-28	5.999999999999951	5.999999999999952
0.0	-1.5707963267948966	0.8975979010256552	-1.669283062166818e-16	-1.4577655866627696e-16	5.99999998224664	5.999999982449089
0.0	-1.5707963267948966	1.121997376282069	-3.8073168518815724e-30	3.3340041344194276e-30	5.999999999975285	5.9999999999754685
0.0	-1.5707963267948966	1.3463968515384828	1.0077933973675845e-27	-1.2160273904930543e-27	6.000000019429413	6.000000019358396
0.0	-1.5707963267948966	1.5707963267948966	-3.869210277838077e-27	3.869210027967073e-27	6.000000000714544	6.000000000714544
0.0	-1.3463968515384828	-1.5707963267948966	3.3224748476774047e-26	5.798121107591062e-26	5.999999999975747	5.999999999975731
0.0	-1.3463968515384828	-1.3463968515384828	1.571045417126926e-32	1.5710452523305473e-32	5.999999998597279	5.999999998597279
0.0	-1.3463968515384828	-1.121997376282069	-9.294724870530367e-33	-2.4486760308273592e-32	5.999999999318613	5.999999999319253
