alpha	beta	Jinit	J12	Jmax	theta0
0.2	0.005	0.5	2	5	0.3490658503988659

omega	theta1_i	theta2_i	theta1_f	theta2_f	J1_f	J2_f
0.0	-1.5707963267948966	-1.5707963267948966	-3.4694884312529904e-26	-3.469531612863764e-26	5.0	5.0
0.0	-1.5707963267948966	-1.4624655456366278	-5.385156561203106e-32	5.414885300556006e-32	5.0	5.0
0.0	-1.5707963267948966	-1.354134764478359	-3.538172090251232e-32	3.5245565160063713e-32	5.0	5.0
0.0	-1.5707963267948966	-1.2458039833200902	-4.914952403971694e-32	4.9114742012526036e-32	5.0	5.0
0.0	-1.5707963267948966	-1.1374732021618217	-3.8102394905567734e-31	3.81156617353115e-31	5.0	5.0
0.0	-1.5707963267948966	-1.029142421003553	1.569200667013684e-31	-1.5875839835891853e-31	5.0	5.0
0.0	-1.5707963267948966	-0.9208116398452841	-3.573492125679832e-35	3.5692661487608645e-35	5.0	5.0
0.0	-1.5707963267948966	-0.8124808586870155	2.071412949135275e-34	-2.0718909157145642e-34	5.0	5.0
0.0	-1.5707963267948966	-0.7041500775287467	-3.9981068020800175e-29	3.9878310623110406e-29	5.0	5.0
0.0	-1.5707963267948966	-0.5958192963704779	3.812507400524282e-36	-3.7449386028114965e-36	5.0	5.0
0.0	-1.5707963267948966	-0.48748851521220926	-1.5516835283936827e-29	1.401469397472558e-29	5.0	5.0
0.0	-1.5707963267948966	-0.3791577340539405	-3.1657113328831046e-37	3.1656748595308494e-37	5.0	5.0
0.0	-1.5707963267948966	-0.2708269528956717	-5.378166216245041e-36	5.388153602932469e-36	5.0	5.0
0.0	-1.5707963267948966	-0.16249617173740294	2.0074778461789697e-27	-2.0393594108005892e-27	5.000000000000008	5.000000000000008
0.0	-1.5707963267948966	-0.05416539057913439	-1.0727539502925e-36	-1.4827497667780423e-36	5.0	5.0
0.0	-1.5707963267948966	0.05416539057913439	-1.0857895011883132e-28	1.16636264561614e-28	5.000000000000013	5.0000000000000115
0.0	-1.5707963267948966	0.16249617173740316	1.0633323278274211e-32	-1.0746793162512877e-32	5.0	5.0
0.0	-1.5707963267948966	0.27082695289567194	-4.3667798773332587e-29	-4.953432364752488e-28	5.0	5.0
