alpha	beta	Jinit	J12	Jmax	theta0
0.2	0.005	0.5	0.3	6	0.6981317007977318

omega	theta1_i	theta2_i	theta1_f	theta2_f	J1_f	J2_f
0.0	0.0	-1.5707963267948966	2.1429161904737963e-26	-2.1503135677147394e-26	6.000000000000003	6.000000000000004
0.0	0.0	-1.3962634015954636	5.2049290227520414e-23	-5.354613167131752e-23	6.000000000000405	6.000000000000502
0.0	0.0	-1.2217304763960306	2.2825125918514865e-23	-2.2810197102319037e-23	5.9999999999998614	5.999999999999836
0.0	0.0	-1.0471975511965979	6.798506208765827e-19	-7.327364402451701e-19	6.000000000073946	6.000000000083229
0.0	0.0	-0.8726646259971648	-1.4271508362523366e-27	1.4236409126119318e-27	5.999999999999815	5.999999999999804
0.0	0.0	-0.6981317007977318	6.798322239973976e-23	-6.798302076799727e-23	5.999999999999993	5.999999999999993
0.0	0.0	-0.5235987755982989	5.658531177454081e-28	-5.678727856085645e-28	5.999999999999876	5.999999999999876
0.0	0.0	-0.34906585039886595	6.177113427174079e-24	-6.42981744437223e-24	5.999999999999799	5.999999999999799
0.0	0.0	-0.17453292519943298	-4.4537465136166295e-25	4.458973982691618e-25	6.000000000000003	6.000000000000003
0.0	0.0	0.0	0.0	0.0	6.000000000000276	6.000000000000276
0.0	0.17453292519943295	-1.5707963267948966	3.6280452333248275e-19	-3.70016844669909e-19	5.999999995712172	5.999999994454913
0.0	0.17453292519943295	-1.3962634015954636	4.3410645760569678e-16	-2.2185578792698582e-15	5.999999997781119	5.999999997260468
0.0	0.17453292519943295	-1.2217304763960306	8.065437952644496e-29	-8.103783943833901e-29	5.999999999999974	5.99999999999997
0.0	0.17453292519943295	-1.0471975511965979	4.041675316674838e-21	-4.0506873665467625e-21	6.000000000002788	6.000000000003122
0.0	0.17453292519943295	-0.8726646259971648	7.938241483784486e-28	-7.9372115598533145e-28	6.000000000000002	6.000000000000003
0.0	0.17453292519943295	-0.6981317007977318	-6.304944543718005e-25	6.315022893135464e-25	5.999999999999998	5.999999999999998
0.0	0.17453292519943295	-0.5235987755982989	2.0180346598002418e-20	-2.4785780592738515e-20	6.000000000000017	6.000000000000017
0.0	0.17453292519943295	-0.34906585039886595	2.9424411008171166e-25	2.679407186007936e-25	5.999999999993118	5.999999999993118
0.0	0.17453292519943295	-0.17453292519943298	-2.076581473461038e-24	1.9913224670098797e-24	6.000000000000001	6.000000000000001
0.0	0.17453292519943295	0.0	-4.454735075523829e-25	4.460074525975762e-25	6.0000000000000036	6.0000000000000036
0.0	0.3490658503988659	-1.5707963267948966	4.978028222434468e-25	-4.97124870911034e-25	5.999999999999989	5.999999999999986
