alpha	beta	Jinit	J12	Jmax	theta0
10	10	1	5	1	0.3490658503988659

omega	theta1_i	theta2_i	theta1_f	theta2_f	J1_f	J2_f
0.0	0.0	-1.5707963267948966	-0.70819679354398	-0.70819679354398	-3.421726137767412e-26	-1.7152228887607402e-26
0.0	0.0	-1.3962634015954636	-0.6242617456535703	-0.6242617456535703	-4.798902609546446e-26	-1.5862946404841595e-26
0.0	0.0	-1.2217304763960306	-0.5402805013131953	-0.5402805013131953	-5.433341771764208e-26	-1.6378477391321406e-26
0.0	0.0	-1.0471975511965979	-0.4545092447998974	-0.4545092447998974	-3.984107817285598e-26	-1.0145855379306437e-26
0.0	0.0	-0.8726646259971648	-1.78346252583649e-17	-1.7836343555921158e-17	1.0	1.0
0.0	0.0	-0.6981317007977318	-1.0352269129081618e-19	-1.0351713313203508e-19	1.0	1.0
0.0	0.0	-0.5235987755982989	4.502359501497572e-17	4.5027213889229393e-17	1.0	1.0
0.0	0.0	-0.34906585039886595	1.0944505391250994e-18	1.0967839121342643e-18	1.0	1.0
0.0	0.0	-0.17453292519943298	-1.458313212733561e-17	-1.4583751159792003e-17	1.0	1.0
0.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.17453292519943295	-1.5707963267948966	-0.6235931249221011	-0.6235931249221011	-4.549966362165865e-26	-1.3035467084720418e-26
0.0	0.17453292519943295	-1.3962634015954636	-0.5389595350095829	-0.5389595350095829	-4.4194490978916954e-26	-8.302991272946435e-27
0.0	0.17453292519943295	-1.2217304763960306	-0.4525399289407877	-0.4525399289407877	-1.565123355595503e-26	-2.7712093818155475e-27
0.0	0.17453292519943295	-1.0471975511965979	7.139345523985602e-19	7.148317461700278e-19	1.0	1.0
0.0	0.17453292519943295	-0.8726646259971648	-2.807972076633764e-16	-2.807851966526401e-16	1.0	1.0
0.0	0.17453292519943295	-0.6981317007977318	2.4125815409975184e-18	2.412510352685659e-18	1.0	1.0
0.0	0.17453292519943295	-0.5235987755982989	2.4355652632377013e-17	2.435370764661137e-17	1.0	1.0
0.0	0.17453292519943295	-0.34906585039886595	1.417577599146307e-18	1.417714341528655e-18	1.0	1.0
0.0	0.17453292519943295	-0.17453292519943298	3.4022964198164878e-25	5.214267944752825e-25	1.0	1.0
0.0	0.17453292519943295	0.0	1.4582036367369284e-17	1.4584452229048593e-17	1.0	1.0
0.0	0.3490658503988659	-1.5707963267948966	-0.5408720437863824	-0.5408720437863824	-2.257033018747433e-26	-3.747847446165948e-27
0.0	0.3490658503988659	-1.3962634015954636	-0.4537860033393285	-0.4537860033393285	-6.958619919180184e-26	-7.83741371573003e-27
0.0	0.3490658503988659	-1.2217304763960306	-2.973064313971204e-18	-2.9665194067472884e-18	1.0	1.0
0.0	0.3490658503988659	-1.0471975511965979	-5.528279363812763e-20	-5.528412359079883e-20	1.0	1.0
0.0	0.3490658503988659	-0.8726646259971648	3.5237144143321587e-19	3.5244906862207834e-19	1.0	1.0
0.0	0.3490658503988659	-0.6981317007977318	3.850766095871351e-19	3.8498787333802123e-19	1.0	1.0
0.0	0.3490658503988659	-0.5235987755982989	3.352701742498669e-18	3.3532894433769284e-18	1.0	1.0
0.0	0.3490658503988659	-0.34906585039886595	-3.4166196821881295e-25	-2.7169694507582846e-25	1.0	1.0
0.0	0.3490658503988659	-0.17453292519943298	-1.4172399862109143e-18	-1.4176531156468317e-18	1.0	1.0
0.0	0.3490658503988659	0.0	-1.0967406652328533e-18	-1.093532420167082e-18	1.0	1.0
0.0	0.5235987755982988	-1.5707963267948966	-0.4577466787989541	-0.4577466787989541	-7.471563779481661e-26	-6.339614683981545e-27
0.0	0.5235987755982988	-1.3962634015954636	1.1223649858284792e-13	1.1223571269037803e-13	1.0	1.0
0.0	0.5235987755982988	-1.2217304763960306	2.1159780192015306e-17	2.1160041824293442e-17	1.0	1.0
0.0	0.5235987755982988	-1.0471975511965979	2.005689916929415e-18	2.0049616111234534e-18	1.0	1.0
0.0	0.5235987755982988	-0.8726646259971648	-4.2276529602658675e-20	-4.2264577128299425e-20	1.0	0.9999999999999999
0.0	0.5235987755982988	-0.6981317007977318	-2.4769349503153705e-19	-2.4783766249161034e-19	1.0	1.0
0.0	0.5235987755982988	-0.5235987755982989	-1.2537826780603e-25	-9.514383317362625e-26	1.0	1.0
0.0	0.5235987755982988	-0.34906585039886595	-3.0535064862042286e-18	-3.0533289671068732e-18	1.0	1.0
0.0	0.5235987755982988	-0.17453292519943298	-2.4356333154844988e-17	-2.4354938741834155e-17	1.0	1.0
0.0	0.5235987755982988	0.0	-5.0734662484746295e-17	-5.073438585531314e-17	1.0	1.0
0.0	0.6981317007977318	-1.5707963267948966	-1.4253439116248864e-20	-1.4259716653001734e-20	1.0	1.0
0.0	0.6981317007977318	-1.3962634015954636	-1.5258831461590833e-19	-1.5251880130730155e-19	1.0	1.0
0.0	0.6981317007977318	-1.2217304763960306	9.110255710467252e-18	9.10763024382907e-18	1.0	0.9999999999999999
0.0	0.6981317007977318	-1.0471975511965979	4.8995915454481876e-17	4.902645781994676e-17	1.0	1.0
0.0	0.6981317007977318	-0.8726646259971648	8.969146141780715e-18	8.969946116185093e-18	1.0	1.0
0.0	0.6981317007977318	-0.6981317007977318	6.726031691729963e-27	1.0217356454074456e-26	1.0	1.0
0.0	0.6981317007977318	-0.5235987755982989	-8.053244478565764e-18	-8.056501860792258e-18	1.0	0.9999999999999999
0.0	0.6981317007977318	-0.34906585039886595	3.3922346980146464e-17	3.39234926322279e-17	1.0	1.0
0.0	0.6981317007977318	-0.17453292519943298	-2.367457539358106e-18	-2.3674318800216916e-18	1.0	1.0
0.0	0.6981317007977318	0.0	1.0352249759722521e-19	1.0353350424233408e-19	1.0	1.0
0.0	0.8726646259971648	-1.5707963267948966	-3.159440477909265e-17	-3.159315309026194e-17	1.0	1.0
0.0	0.8726646259971648	-1.3962634015954636	5.9682755469980885e-19	5.969118929710197e-19	1.0	1.0
0.0	0.8726646259971648	-1.2217304763960306	-1.6523824777754158e-14	-1.6523639096907618e-14	1.0	1.0
0.0	0.8726646259971648	-1.0471975511965979	-1.0672192308205089e-17	-1.0671502351030616e-17	1.0	1.0
0.0	0.8726646259971648	-0.8726646259971648	-2.8047519973939564e-26	-1.167732762797706e-26	1.0	1.0
0.0	0.8726646259971648	-0.6981317007977318	-8.970361786821216e-18	-8.969272029816696e-18	1.0	1.0
0.0	0.8726646259971648	-0.5235987755982989	4.1871245577382654e-20	4.183777912243285e-20	1.0	0.9999999999999999
0.0	0.8726646259971648	-0.34906585039886595	-6.949047109437391e-19	-6.952379724436139e-19	1.0	1.0
0.0	0.8726646259971648	-0.17453292519943298	-1.1749617792180687e-19	-1.1765442079398736e-19	1.0	1.0
0.0	0.8726646259971648	0.0	1.783168936792279e-17	1.783313289579071e-17	1.0	1.0
0.0	1.0471975511965976	-1.5707963267948966	-2.4567303629820295e-17	-2.4567236586173074e-17	1.0	1.0
0.0	1.0471975511965976	-1.3962634015954636	-4.861170093709987e-15	-4.8613265548685634e-15	1.0	1.0
0.0	1.0471975511965976	-1.2217304763960306	4.7773938522497185e-18	4.777239653121461e-18	1.0	1.0
0.0	1.0471975511965976	-1.0471975511965979	-7.445550295162453e-27	4.1891168051777046e-27	1.0	1.0
0.0	1.0471975511965976	-0.8726646259971648	1.0856965266930264e-17	1.0857526194114947e-17	1.0	1.0
0.0	1.0471975511965976	-0.6981317007977318	-4.900022381128778e-17	-4.902153511740762e-17	1.0	1.0
0.0	1.0471975511965976	-0.5235987755982989	-1.9433946288070617e-18	-1.943957337911216e-18	1.0	1.0
0.0	1.0471975511965976	-0.34906585039886595	-1.007106073223299e-17	-1.0067846645070668e-17	1.0	1.0
0.0	1.0471975511965976	-0.17453292519943298	3.1973651018282396e-19	3.1954970345520814e-19	1.0	1.0
0.0	1.0471975511965976	0.0	0.45450924481279265	0.45450924481279265	-9.729805492220067e-27	-3.540579821912109e-26
0.0	1.2217304763960306	-1.5707963267948966	6.670013440868145e-11	6.669984694595487e-11	0.9999999999999996	1.0000000000000013
0.0	1.2217304763960306	-1.3962634015954636	1.752556813680087e-17	1.752556023087034e-17	1.0	1.0
0.0	1.2217304763960306	-1.2217304763960306	7.663183107088115e-27	9.63535128389027e-27	1.0	1.0
0.0	1.2217304763960306	-1.0471975511965979	-7.235144318201042e-19	-7.206883008838183e-19	1.0	1.0
0.0	1.2217304763960306	-0.8726646259971648	1.6523577312146042e-14	1.652365061058046e-14	1.0	1.0
0.0	1.2217304763960306	-0.6981317007977318	-9.110983734518455e-18	-9.111720812488202e-18	1.0	1.0
0.0	1.2217304763960306	-0.5235987755982989	-1.4158101880315703e-18	-1.4162077836385065e-18	1.0	1.0
0.0	1.2217304763960306	-0.34906585039886595	-1.318380439281788e-18	-1.3187079494365797e-18	1.0	1.0
0.0	1.2217304763960306	-0.17453292519943298	0.4525399289378507	0.4525399289378507	-2.3370747158798254e-27	-1.432909713920297e-26
0.0	1.2217304763960306	0.0	0.5402805013131953	0.5402805013131953	-1.6378477391321406e-26	-5.433341771764208e-26
