J12	Jmax	theta0
50	1	0.3490658503988659

omega	theta1_i	theta2_i	theta1_f	theta2_f
0.0	0.17453292519943295	-1.5707963267948966	-0.6973168122130248	-0.6975496203443129
0.0	0.17453292519943295	-1.415655948839845	-0.6200372515101674	-0.6201561170776191
0.0	0.17453292519943295	-1.2605155708847935	-0.5425642061927776	-0.5426664445518121
0.0	0.17453292519943295	-1.105375192929742	-0.46382734892119076	-0.46390147914468466
0.0	0.17453292519943295	-0.9502348149746905	-0.3843331398640069	-0.38452866614992126
0.0	0.17453292519943295	-0.795094437019639	2.382044978984512e-07	-2.382044978984512e-07
0.0	0.17453292519943295	-0.6399540590645876	4.127390949109538e-07	-4.127390949109538e-07
0.0	0.17453292519943295	-0.48481368110953604	3.178740229739092e-07	-3.178740229739092e-07
0.0	0.17453292519943295	-0.3296733031544845	2.2390576347024747e-07	-2.2390576347024747e-07
0.0	0.17453292519943295	-0.17453292519943295	3.031055258723756e-07	-3.031055258723756e-07
0.0	0.32967330315448445	-1.5707963267948966	-0.6201304934326346	-0.620433994590156
0.0	0.32967330315448445	-1.415655948839845	-0.5427029776575139	-0.5430910304387089
0.0	0.32967330315448445	-1.2605155708847935	-0.46428784169105186	-0.464430174134308
0.0	0.32967330315448445	-1.105375192929742	-0.38477906659752814	-0.3848886528892722
0.0	0.32967330315448445	-0.9502348149746905	1.5084001920965607e-07	-1.5084001920965607e-07
0.0	0.32967330315448445	-0.795094437019639	4.056773107817181e-07	-4.056773107817181e-07
0.0	0.32967330315448445	-0.6399540590645876	1.549935064256385e-07	-1.549935064256385e-07
0.0	0.32967330315448445	-0.48481368110953604	3.438364607529586e-07	-3.438364607529586e-07
0.0	0.32967330315448445	-0.3296733031544845	7.429825350842812e-08	-7.429825350842812e-08
0.0	0.32967330315448445	-0.17453292519943295	2.2390576348575765e-07	-2.2390576348575765e-07
0.0	0.48481368110953593	-1.5707963267948966	-0.5425087237085578	-0.5431736520360367
0.0	0.48481368110953593	-1.415655948839845	-0.46435661069177253	-0.46449584028928065
0.0	0.48481368110953593	-1.2605155708847935	-0.3857995594952251	-0.38586832826179723
0.0	0.48481368110953593	-1.105375192929742	1.823527562630307e-07	-1.823527562630307e-07
0.0	0.48481368110953593	-0.9502348149746905	2.71450884586332e-07	-2.71450884586332e-07
0.0	0.48481368110953593	-0.795094437019639	3.6667907148962413e-07	-3.6667907148962413e-07
0.0	0.48481368110953593	-0.6399540590645876	1.1254416479161867e-07	-1.1254416479161867e-07
0.0	0.48481368110953593	-0.48481368110953604	3.691716910347652e-07	-3.691716910347652e-07
0.0	0.48481368110953593	-0.3296733031544845	3.438364607622006e-07	-3.438364607622006e-07
0.0	0.48481368110953593	-0.17453292519943295	3.178740229239783e-07	-3.178740229239783e-07
0.0	0.6399540590645875	-1.5707963267948966	-0.463343305698477	-0.4634266891850304
0.0	0.6399540590645875	-1.415655948839845	-0.3846136989692079	-0.3846733897784396
0.0	0.6399540590645875	-1.2605155708847935	1.8926612457222877e-07	-1.8926612457222877e-07
0.0	0.6399540590645875	-1.105375192929742	2.4765797045955807e-07	-2.4765797045955807e-07
0.0	0.6399540590645875	-0.9502348149746905	6.586475544983561e-08	-6.586475544983561e-08
0.0	0.6399540590645875	-0.795094437019639	1.0198520265045485e-07	-1.0198520265045485e-07
0.0	0.6399540590645875	-0.6399540590645876	5.280722504210894e-07	-5.280722504210894e-07
0.0	0.6399540590645875	-0.48481368110953604	1.1254416479577781e-07	-1.1254416479577781e-07
0.0	0.6399540590645875	-0.3296733031544845	1.54993506433589e-07	-1.54993506433589e-07
0.0	0.6399540590645875	-0.17453292519943295	4.127390948574845e-07	-4.127390948574845e-07
0.0	0.795094437019639	-1.5707963267948966	-0.38582231321216626	-0.38589881638390383
0.0	0.795094437019639	-1.415655948839845	1.1100037555497542e-07	-1.1100037555497542e-07
0.0	0.795094437019639	-1.2605155708847935	4.720025973415512e-07	-4.720025973415512e-07
0.0	0.795094437019639	-1.105375192929742	3.237664204166151e-07	-3.237664204166151e-07
0.0	0.795094437019639	-0.9502348149746905	7.342427347799894e-07	-7.342427347799894e-07
0.0	0.795094437019639	-0.795094437019639	5.589090422424306e-07	-5.589090422424306e-07
0.0	0.795094437019639	-0.6399540590645876	1.0198520264974229e-07	-1.0198520264974229e-07
0.0	0.795094437019639	-0.48481368110953604	3.666790714871255e-07	-3.666790714871255e-07
0.0	0.795094437019639	-0.3296733031544845	4.0567731088029747e-07	-4.0567731088029747e-07
0.0	0.795094437019639	-0.17453292519943295	2.382044978984512e-07	-2.382044978984512e-07
0.0	0.9502348149746905	-1.5707963267948966	2.2924266283421856e-07	-2.2924266283421856e-07
0.0	0.9502348149746905	-1.415655948839845	6.719667080232814e-07	-6.719667080232814e-07
0.0	0.9502348149746905	-1.2605155708847935	3.3559636740154313e-07	-3.3559636740154313e-07
0.0	0.9502348149746905	-1.105375192929742	6.286775785228106e-07	-6.286775785228106e-07
0.0	0.9502348149746905	-0.9502348149746905	2.8103357078338017e-07	-2.8103357078338017e-07
0.0	0.9502348149746905	-0.795094437019639	7.342427347799894e-07	-7.342427347799894e-07
0.0	0.9502348149746905	-0.6399540590645876	6.586475544837618e-08	-6.586475544837618e-08
0.0	0.9502348149746905	-0.48481368110953604	2.714508845683979e-07	-2.714508845683979e-07
0.0	0.9502348149746905	-0.3296733031544845	1.5084001919992742e-07	-1.5084001919992742e-07
0.0	0.9502348149746905	-0.17453292519943295	0.3845286661499722	0.384333139863956
0.0	1.105375192929742	-1.5707963267948966	1.1201552781352437e-07	-1.1201552781352437e-07
0.0	1.105375192929742	-1.415655948839845	9.898394166400189e-08	-9.898394166400189e-08
0.0	1.105375192929742	-1.2605155708847935	4.847061197531043e-07	-4.847061197531043e-07
0.0	1.105375192929742	-1.105375192929742	2.3023742248421035e-07	-2.3023742248421035e-07
0.0	1.105375192929742	-0.9502348149746905	6.286775785228106e-07	-6.286775785228106e-07
0.0	1.105375192929742	-0.795094437019639	3.237664204166151e-07	-3.237664204166151e-07
0.0	1.105375192929742	-0.6399540590645876	2.4765797045290595e-07	-2.4765797045290595e-07
0.0	1.105375192929742	-0.48481368110953604	1.8235275626106845e-07	-1.8235275626106845e-07
0.0	1.105375192929742	-0.3296733031544845	0.3848886528892764	0.3847790665975242
0.0	1.105375192929742	-0.17453292519943295	0.46390147914468466	0.46382734892119076
0.0	1.2605155708847935	-1.5707963267948966	2.361898021035814e-07	-2.361898021035814e-07
0.0	1.2605155708847935	-1.415655948839845	8.646159246515772e-08	-8.646159246515772e-08
0.0	1.2605155708847935	-1.2605155708847935	2.089256296689929e-07	-2.089256296689929e-07
0.0	1.2605155708847935	-1.105375192929742	4.847061197582018e-07	-4.847061197582018e-07
0.0	1.2605155708847935	-0.9502348149746905	3.3559636740154313e-07	-3.3559636740154313e-07
0.0	1.2605155708847935	-0.795094437019639	4.720025973460579e-07	-4.720025973460579e-07
0.0	1.2605155708847935	-0.6399540590645876	1.8926612458947026e-07	-1.8926612458947026e-07
0.0	1.2605155708847935	-0.48481368110953604	0.385868328261796	0.3857995594952263
0.0	1.2605155708847935	-0.3296733031544845	0.46443017413430987	0.46428784169104975
0.0	1.2605155708847935	-0.17453292519943295	0.5426664445518121	0.5425642061927776
0.0	1.415655948839845	-1.5707963267948966	2.5691599175388253e-07	-2.5691599175388253e-07
0.0	1.415655948839845	-1.415655948839845	1.755618839158635e-07	-1.755618839158635e-07
0.0	1.415655948839845	-1.2605155708847935	8.646159246515772e-08	-8.646159246515772e-08
0.0	1.415655948839845	-1.105375192929742	9.898394166400189e-08	-9.898394166400189e-08
0.0	1.415655948839845	-0.9502348149746905	6.719667080232814e-07	-6.719667080232814e-07
0.0	1.415655948839845	-0.795094437019639	1.1100037555497542e-07	-1.1100037555497542e-07
0.0	1.415655948839845	-0.6399540590645876	0.3846733897784394	0.38461369896920794
0.0	1.415655948839845	-0.48481368110953604	0.46449584028928476	0.46435661069176787
0.0	1.415655948839845	-0.3296733031544845	0.5430910304387204	0.5427029776575021
0.0	1.415655948839845	-0.17453292519943295	0.6201561170776191	0.6200372515101674
0.0	1.5707963267948966	-1.5707963267948966	1.336377568154604e-07	-1.336377568154604e-07
0.0	1.5707963267948966	-1.415655948839845	2.5691599175388253e-07	-2.5691599175388253e-07
0.0	1.5707963267948966	-1.2605155708847935	2.361898021035814e-07	-2.361898021035814e-07
0.0	1.5707963267948966	-1.105375192929742	1.1201552781352437e-07	-1.1201552781352437e-07
0.0	1.5707963267948966	-0.9502348149746905	2.2924266283421856e-07	-2.2924266283421856e-07
0.0	1.5707963267948966	-0.795094437019639	0.38589881638390344	0.38582231321216637
0.0	1.5707963267948966	-0.6399540590645876	0.46342668918503416	0.46334330569847315
0.0	1.5707963267948966	-0.48481368110953604	0.5431736520360836	0.5425087237085106
0.0	1.5707963267948966	-0.3296733031544845	0.6204339945901561	0.6201304934326343
0.0	1.5707963267948966	-0.17453292519943295	0.6975496203443129	0.6973168122130248
0.054165390579134366	0.17453292519943295	-1.5707963267948966	-0.6969832952578688	-0.6972204945230294
0.054165390579134366	0.17453292519943295	-1.415655948839845	-0.619732808714976	-0.6198518785107454
0.054165390579134366	0.17453292519943295	-1.2605155708847935	-0.5422615638223544	-0.5423631337497345
0.054165390579134366	0.17453292519943295	-1.105375192929742	-0.4637183840814948	-0.46380080969756754
0.054165390579134366	0.17453292519943295	-0.9502348149746905	0.0005362606497536912	-0.0005362606497536912
0.054165390579134366	0.17453292519943295	-0.795094437019639	0.0005359413089143606	-0.0005359413089143606
0.054165390579134366	0.17453292519943295	-0.6399540590645876	0.0005365249811640614	-0.0005365249811640614
0.054165390579134366	0.17453292519943295	-0.48481368110953604	0.0005362723778555996	-0.0005362723778555996
0.054165390579134366	0.17453292519943295	-0.3296733031544845	0.0005362811610466557	-0.0005362811610466557
0.054165390579134366	0.17453292519943295	-0.17453292519943295	0.000536474852873988	-0.000536474852873988
0.054165390579134366	0.32967330315448445	-1.5707963267948966	-0.6196368464554517	-0.6201366601790758
0.054165390579134366	0.32967330315448445	-1.415655948839845	-0.5423002723884103	-0.5426880360925221
0.054165390579134366	0.32967330315448445	-1.2605155708847935	-0.465090555558704	-0.4651502614568986
0.054165390579134366	0.32967330315448445	-1.105375192929742	0.0005358993515306951	-0.0005358993515306951
0.054165390579134366	0.32967330315448445	-0.9502348149746905	0.0005361933606821972	-0.0005361933606821972
0.054165390579134366	0.32967330315448445	-0.795094437019639	0.0005363037816945108	-0.0005363037816945108
0.054165390579134366	0.32967330315448445	-0.6399540590645876	0.0005364229496544337	-0.0005364229496544337
0.054165390579134366	0.32967330315448445	-0.48481368110953604	0.0005366930253125863	-0.0005366930253125863
0.054165390579134366	0.32967330315448445	-0.3296733031544845	0.0005362943141146637	-0.0005362943141146637
0.054165390579134366	0.32967330315448445	-0.17453292519943295	0.0005362811610466508	-0.0005362811610466508
0.054165390579134366	0.48481368110953593	-1.5707963267948966	-0.5419513810495817	-0.5427833126661759
0.054165390579134366	0.48481368110953593	-1.415655948839845	-0.46509887482048573	-0.46525054185794645
0.054165390579134366	0.48481368110953593	-1.2605155708847935	0.0005355383362187021	-0.0005355383362187021
0.054165390579134366	0.48481368110953593	-1.105375192929742	0.0005362334151300773	-0.0005362334151300773
0.054165390579134366	0.48481368110953593	-0.9502348149746905	0.0005362373859712742	-0.0005362373859712742
0.054165390579134366	0.48481368110953593	-0.795094437019639	0.0005362731257700015	-0.0005362731257700015
0.054165390579134366	0.48481368110953593	-0.6399540590645876	0.0005367484079165111	-0.0005367484079165111
0.054165390579134366	0.48481368110953593	-0.48481368110953604	0.0005361584265203922	-0.0005361584265203922
0.054165390579134366	0.48481368110953593	-0.3296733031544845	0.000536693025312576	-0.000536693025312576
0.054165390579134366	0.48481368110953593	-0.17453292519943295	0.0005362723778555947	-0.0005362723778555947
0.054165390579134366	0.6399540590645875	-1.5707963267948966	-0.464002409020737	-0.4640734972501872
0.054165390579134366	0.6399540590645875	-1.415655948839845	0.0005364376298073837	-0.0005364376298073837
0.054165390579134366	0.6399540590645875	-1.2605155708847935	0.0005361414797853441	-0.0005361414797853441
0.054165390579134366	0.6399540590645875	-1.105375192929742	0.0005374526781527135	-0.0005374526781527135
0.054165390579134366	0.6399540590645875	-0.9502348149746905	0.0005365455858518613	-0.0005365455858518613
0.054165390579134366	0.6399540590645875	-0.795094437019639	0.0005361349837974675	-0.0005361349837974675
0.054165390579134366	0.6399540590645875	-0.6399540590645876	0.0005363304402570468	-0.0005363304402570468
0.054165390579134366	0.6399540590645875	-0.48481368110953604	0.0005367484079165345	-0.0005367484079165345
0.054165390579134366	0.6399540590645875	-0.3296733031544845	0.0005364229496544226	-0.0005364229496544226
0.054165390579134366	0.6399540590645875	-0.17453292519943295	0.0005365249811640762	-0.0005365249811640762
0.054165390579134366	0.795094437019639	-1.5707963267948966	0.0005357992558836661	-0.0005357992558836661
0.054165390579134366	0.795094437019639	-1.415655948839845	0.0005359152309922679	-0.0005359152309922679
0.054165390579134366	0.795094437019639	-1.2605155708847935	0.0005370206237415519	-0.0005370206237415519
0.054165390579134366	0.795094437019639	-1.105375192929742	0.0005361964029264787	-0.0005361964029264787
0.054165390579134366	0.795094437019639	-0.9502348149746905	0.0005366006376763429	-0.0005366006376763429
0.054165390579134366	0.795094437019639	-0.795094437019639	0.0005364038024545369	-0.0005364038024545369
0.054165390579134366	0.795094437019639	-0.6399540590645876	0.0005361349837974679	-0.0005361349837974679
0.054165390579134366	0.795094437019639	-0.48481368110953604	0.0005362731257700119	-0.0005362731257700119
0.054165390579134366	0.795094437019639	-0.3296733031544845	0.0005363037816945242	-0.0005363037816945242
0.054165390579134366	0.795094437019639	-0.17453292519943295	0.0005359413089143606	-0.0005359413089143606
0.054165390579134366	0.9502348149746905	-1.5707963267948966	0.0005357253217911999	-0.0005357253217911999
0.054165390579134366	0.9502348149746905	-1.415655948839845	0.0005366045964602731	-0.0005366045964602731
0.054165390579134366	0.9502348149746905	-1.2605155708847935	0.0005364274807708111	-0.0005364274807708111
0.054165390579134366	0.9502348149746905	-1.105375192929742	0.0005365070642990586	-0.0005365070642990586
0.054165390579134366	0.9502348149746905	-0.9502348149746905	0.0005370059573965006	-0.0005370059573965006
0.054165390579134366	0.9502348149746905	-0.795094437019639	0.0005366006376763429	-0.0005366006376763429
