alpha	beta	Jinit	J12	Jmax	theta0
0.5	0.2	2	2	5.4	0.3490658503988659

omega	theta1_i	theta2_i	theta1_f	theta2_f	J1_f	J2_f
0.0	-1.5707963267948966	-1.5707963267948966	-1.0821500148311303e-24	-1.082174903329683e-24	5.400000000000002	5.400000000000002
0.0	-1.5707963267948966	-1.4624655456366278	-5.506406179686189e-23	5.505238067787822e-23	5.399999999999954	5.399999999999954
0.0	-1.5707963267948966	-1.354134764478359	-2.6528016358278997e-24	2.653901129326007e-24	5.400000000000001	5.400000000000001
0.0	-1.5707963267948966	-1.2458039833200902	-1.7620917093778516e-24	1.774151055093116e-24	5.4	5.4
0.0	-1.5707963267948966	-1.1374732021618217	5.892129239707222e-22	-2.1027165323569893e-22	5.400000000026636	5.400000000026482
0.0	-1.5707963267948966	-1.029142421003553	-3.856220561206569e-26	3.8576296842607413e-26	5.4	5.4
0.0	-1.5707963267948966	-0.9208116398452841	3.132925046236235e-24	-3.131600472107466e-24	5.400000000000006	5.400000000000006
0.0	-1.5707963267948966	-0.8124808586870155	-5.261451475019963e-26	5.333789847246747e-26	5.3999999999999995	5.4
0.0	-1.5707963267948966	-0.7041500775287467	1.3498835598349956e-22	-1.3508753840394043e-22	5.400000000000015	5.400000000000015
0.0	-1.5707963267948966	-0.5958192963704779	-5.219361419078703e-25	5.225754847268425e-25	5.399999999999998	5.399999999999999
0.0	-1.5707963267948966	-0.48748851521220926	2.1355539487739444e-19	-2.140403797835873e-19	5.399999999555569	5.399999999571752
0.0	-1.5707963267948966	-0.3791577340539405	-1.3427539467439199e-24	1.3412531500950425e-24	5.4	5.4
0.0	-1.5707963267948966	-0.2708269528956717	2.5253362715763684e-23	-2.156314814818402e-23	5.399999999999956	5.39999999999996
0.0	-1.5707963267948966	-0.16249617173740294	-1.0296542950568424e-22	1.0290844910174167e-22	5.400000000000617	5.400000000000477
0.0	-1.5707963267948966	-0.05416539057913439	-5.164052680432981e-28	5.139147106541127e-28	5.400000000000001	5.4
0.0	-1.5707963267948966	0.05416539057913439	1.119160446547973e-28	-1.117782443659821e-28	5.400000000000001	5.400000000000001
0.0	-1.5707963267948966	0.16249617173740316	-4.279609586244532e-31	4.260259495906842e-31	5.4	5.4
0.0	-1.5707963267948966	0.27082695289567194	6.264998645037338e-28	-6.244670932180636e-28	5.400000000000001	5.4
0.0	-1.5707963267948966	0.3791577340539407	1.3964034294552891e-30	-1.3956615105670628e-30	5.399999999999998	5.399999999999999
0.0	-1.5707963267948966	0.48748851521220926	1.1250600897026873e-26	-1.1249150979540094e-26	5.4	5.4
0.0	-1.5707963267948966	0.595819296370478	2.06906428222204e-24	-2.0234937088056205e-24	5.4	5.4
0.0	-1.5707963267948966	0.7041500775287468	-2.6763708703671694e-26	2.6914367512110023e-26	5.399999999999998	5.399999999999999
0.0	-1.5707963267948966	0.8124808586870156	9.01739249252337e-20	-7.06766865672968e-20	5.400000002567038	5.400000002173892
0.0	-1.5707963267948966	0.9208116398452844	2.5808181240936762e-30	-2.5769881417125664e-30	5.400000000000001	5.400000000000001
0.0	-1.5707963267948966	1.0291424210035531	6.971452723615334e-27	-6.95587151626854e-27	5.4	5.4
0.0	-1.5707963267948966	1.137473202161822	-6.2721717258527275e-27	6.266111831828574e-27	5.400000000000001	5.4
0.0	-1.5707963267948966	1.2458039833200907	-2.1639162750180603e-28	2.1593799738334234e-28	5.4	5.4
0.0	-1.5707963267948966	1.354134764478359	1.5852015295853625e-26	-1.581709972569071e-26	5.400000000000001	5.400000000000001
0.0	-1.5707963267948966	1.4624655456366278	-2.225233399801762e-30	2.2246539855584955e-30	5.4	5.4
0.0	-1.5707963267948966	1.5707963267948966	2.181841906977115e-25	-2.2073512398883797e-25	5.4	5.4
0.0	-1.4624655456366278	-1.5707963267948966	5.505193884013414e-23	-5.505698109794395e-23	5.399999999999954	5.399999999999954
0.0	-1.4624655456366278	-1.4624655456366278	-1.664532039868748e-24	-1.6649408367966335e-24	5.4	5.4
0.0	-1.4624655456366278	-1.354134764478359	1.4576868772477663e-30	-1.457233236173999e-30	5.4	5.4
0.0	-1.4624655456366278	-1.2458039833200902	6.887210773077152e-29	-6.886446457027879e-29	5.400000000000014	5.400000000000014
0.0	-1.4624655456366278	-1.1374732021618217	3.1411269327675776e-28	-3.140818658872157e-28	5.40000000000001	5.40000000000001
0.0	-1.4624655456366278	-1.029142421003553	1.6131189755036117e-29	-1.613823409587649e-29	5.4	5.4
0.0	-1.4624655456366278	-0.9208116398452841	3.6702901500497683e-28	-3.6694305077758655e-28	5.400000000000011	5.400000000000011
0.0	-1.4624655456366278	-0.8124808586870155	5.820773764945783e-26	-8.789047157454394e-26	5.400000000000008	5.4000000000000075
0.0	-1.4624655456366278	-0.7041500775287467	-1.627947044215454e-30	1.62735105663489e-30	5.4	5.4
0.0	-1.4624655456366278	-0.5958192963704779	2.7326688215589384e-27	-2.7312239628098913e-27	5.4000000000000155	5.400000000000015
0.0	-1.4624655456366278	-0.48748851521220926	-4.476175133203334e-23	1.4260535777262616e-23	5.400000000000014	5.400000000000013
0.0	-1.4624655456366278	-0.3791577340539405	-3.538036123308081e-27	3.5390779792021694e-27	5.4	5.4
0.0	-1.4624655456366278	-0.2708269528956717	4.237123435794594e-24	-4.345642120473881e-24	5.4	5.4
0.0	-1.4624655456366278	-0.16249617173740294	8.135451601141158e-31	-8.094386553430741e-31	5.4	5.4
0.0	-1.4624655456366278	-0.05416539057913439	-7.210756843850678e-18	7.214131565475064e-18	5.400000000000033	5.400000000000026
0.0	-1.4624655456366278	0.05416539057913439	3.877474849150948e-27	-5.178823008767682e-27	5.3999999999999995	5.3999999999999995
0.0	-1.4624655456366278	0.16249617173740316	2.4481124612480674e-24	-2.439066738727562e-24	5.4	5.4
0.0	-1.4624655456366278	0.27082695289567194	2.1652162437085164e-24	-2.160246761088727e-24	5.400000000000001	5.400000000000001
0.0	-1.4624655456366278	0.3791577340539407	2.6289544580527093e-30	-2.6296491528004445e-30	5.399999999999999	5.399999999999999
0.0	-1.4624655456366278	0.48748851521220926	7.949281291010103e-26	-7.94955713545977e-26	5.4	5.4
0.0	-1.4624655456366278	0.595819296370478	-1.334182188978292e-28	1.3289273728630683e-28	5.4	5.4
0.0	-1.4624655456366278	0.7041500775287468	-2.310186995938681e-28	2.3028127120926174e-28	5.4	5.4
0.0	-1.4624655456366278	0.8124808586870156	3.2376384762429417e-22	-3.430564330768444e-22	5.3999999999893555	5.399999999990777
0.0	-1.4624655456366278	0.9208116398452844	-7.189226700176981e-26	7.192473290554202e-26	5.3999999999999995	5.3999999999999995
