J12	Jmax	theta0
1	10	0.3490658503988659

omega	theta1_i	theta2_i	theta1_f	theta2_f
0.0	0.17453292519943295	-1.5707963267948966	2.1305713292762164e-26	2.3216127000797233e-26
0.0	0.17453292519943295	-1.415655948839845	3.4454853788423297e-26	2.51500553397023e-26
0.0	0.17453292519943295	-1.2605155708847935	8.290252621301665e-26	7.84327775715747e-26
0.0	0.17453292519943295	-1.105375192929742	9.656287415312894e-26	9.377700270477829e-26
0.0	0.17453292519943295	-0.9502348149746905	9.050489423895252e-26	7.764295207730932e-26
0.0	0.17453292519943295	-0.795094437019639	4.0772182446907095e-26	4.722444332124519e-26
0.0	0.17453292519943295	-0.6399540590645876	2.3957131210805015e-26	2.2619124273150112e-26
0.0	0.17453292519943295	-0.48481368110953604	2.1588858578286826e-26	1.8831683446875667e-26
0.0	0.17453292519943295	-0.3296733031544845	2.912251692587995e-26	2.696897964517053e-26
0.0	0.17453292519943295	-0.17453292519943295	-4.903722041350512e-26	5.671976423425826e-26
0.0	0.32967330315448445	-1.5707963267948966	6.508400263817657e-26	7.655152971859086e-26
0.0	0.32967330315448445	-1.415655948839845	8.1802774886831e-26	7.999981844519817e-26
0.0	0.32967330315448445	-1.2605155708847935	6.232231697992504e-26	4.4693947890896446e-26
0.0	0.32967330315448445	-1.105375192929742	5.712411129058438e-26	7.493851488791575e-26
0.0	0.32967330315448445	-0.9502348149746905	6.819459822354541e-26	8.854618083676334e-26
0.0	0.32967330315448445	-0.795094437019639	6.949595985321156e-26	5.779316087856079e-26
0.0	0.32967330315448445	-0.6399540590645876	8.165865249732189e-26	8.087517307416624e-26
0.0	0.32967330315448445	-0.48481368110953604	9.68233959977309e-26	1.1123680265396824e-25
0.0	0.32967330315448445	-0.3296733031544845	-1.3860048430454228e-26	1.3695905254627392e-26
0.0	0.32967330315448445	-0.17453292519943295	-2.4362968484705357e-26	-2.3195950073441563e-26
0.0	0.48481368110953593	-1.5707963267948966	9.242608312883117e-26	8.516535657537069e-26
0.0	0.48481368110953593	-1.415655948839845	1.7081668183859127e-26	2.05225559823254e-26
0.0	0.48481368110953593	-1.2605155708847935	3.436293062401767e-26	3.120116819631607e-26
0.0	0.48481368110953593	-1.105375192929742	3.6119672050118625e-26	3.213350099428282e-26
0.0	0.48481368110953593	-0.9502348149746905	8.527486389682046e-26	7.498567496186748e-26
0.0	0.48481368110953593	-0.795094437019639	6.439691448997322e-26	7.256983572882142e-26
0.0	0.48481368110953593	-0.6399540590645876	8.480758662645055e-26	8.953511096416984e-26
0.0	0.48481368110953593	-0.48481368110953604	-5.260804709708759e-26	4.7810181170818947e-26
0.0	0.48481368110953593	-0.3296733031544845	-8.476847257298585e-26	-9.728062299962537e-26
0.0	0.48481368110953593	-0.17453292519943295	-1.929416520404639e-26	-2.3921568377709384e-26
0.0	0.6399540590645875	-1.5707963267948966	8.414325708114319e-26	9.242719331111297e-26
0.0	0.6399540590645875	-1.415655948839845	4.315079866037187e-26	5.013791052120077e-26
0.0	0.6399540590645875	-1.2605155708847935	7.004568329548599e-26	7.535408088654802e-26
0.0	0.6399540590645875	-1.105375192929742	6.232552764596346e-26	4.8685676802200686e-26
0.0	0.6399540590645875	-0.9502348149746905	3.361374620885542e-26	4.2431765517725573e-26
0.0	0.6399540590645875	-0.795094437019639	7.99618717727374e-26	9.695200859531316e-26
0.0	0.6399540590645875	-0.6399540590645876	-8.69016860279999e-26	8.674221679591504e-26
0.0	0.6399540590645875	-0.48481368110953604	-8.206338625467147e-26	-8.548435194893427e-26
0.0	0.6399540590645875	-0.3296733031544845	-6.33770627381956e-26	-6.884581215962297e-26
0.0	0.6399540590645875	-0.17453292519943295	-2.1168056263844608e-26	-1.9430353387874484e-26
0.0	0.795094437019639	-1.5707963267948966	4.735831635465818e-26	4.0928166542974064e-26
0.0	0.795094437019639	-1.415655948839845	3.018787030104791e-26	3.0414849055985246e-26
0.0	0.795094437019639	-1.2605155708847935	1.9260340620426192e-26	2.249421780157673e-26
0.0	0.795094437019639	-1.105375192929742	8.581418347024386e-26	7.968385604812554e-26
0.0	0.795094437019639	-0.9502348149746905	8.472096942034508e-26	9.034369849198884e-26
0.0	0.795094437019639	-0.795094437019639	-2.1622452604293943e-26	1.8169108281145483e-26
0.0	0.795094437019639	-0.6399540590645876	-8.43104874229593e-26	-7.571202259615596e-26
0.0	0.795094437019639	-0.48481368110953604	-2.2927983401365063e-26	-2.532575785331898e-26
0.0	0.795094437019639	-0.3296733031544845	-5.883742785897501e-26	-5.908280380674718e-26
0.0	0.795094437019639	-0.17453292519943295	-3.6696238078121853e-26	-4.2024834245526415e-26
0.0	0.9502348149746905	-1.5707963267948966	2.119388516656723e-26	1.799503708504661e-26
0.0	0.9502348149746905	-1.415655948839845	2.830862216657452e-26	2.3950442810140995e-26
0.0	0.9502348149746905	-1.2605155708847935	6.670350206228698e-26	6.376441991790746e-26
0.0	0.9502348149746905	-1.105375192929742	3.3873007823936026e-26	3.310310383069005e-26
0.0	0.9502348149746905	-0.9502348149746905	-5.401223057875281e-26	5.186862499548397e-26
0.0	0.9502348149746905	-0.795094437019639	-9.245954804119358e-26	-9.839319232620446e-26
0.0	0.9502348149746905	-0.6399540590645876	-7.49943256413751e-26	-8.353482785894133e-26
0.0	0.9502348149746905	-0.48481368110953604	-9.118980176001831e-26	-7.867723881182899e-26
0.0	0.9502348149746905	-0.3296733031544845	-7.519687400351563e-26	-7.3527147867429e-26
0.0	0.9502348149746905	-0.17453292519943295	-8.615026709417394e-26	-8.015323919805132e-26
0.0	1.105375192929742	-1.5707963267948966	8.058078552173446e-26	7.087169307056008e-26
0.0	1.105375192929742	-1.415655948839845	3.975076935580066e-26	3.9173532334992675e-26
0.0	1.105375192929742	-1.2605155708847935	2.5132899292237525e-26	2.715392256558825e-26
0.0	1.105375192929742	-1.105375192929742	-2.7259189285951575e-26	3.3051486174075437e-26
0.0	1.105375192929742	-0.9502348149746905	-3.7008501022489973e-26	-4.181932287389649e-26
0.0	1.105375192929742	-0.795094437019639	-7.698225859434602e-26	-9.089606186953388e-26
0.0	1.105375192929742	-0.6399540590645876	-5.615376725608452e-26	-5.177089182462231e-26
0.0	1.105375192929742	-0.48481368110953604	-5.369767585456616e-26	-4.5523452268096657e-26
0.0	1.105375192929742	-0.3296733031544845	-5.330512475145069e-26	-5.606645073599087e-26
0.0	1.105375192929742	-0.17453292519943295	-8.574389770428254e-26	-9.242276481871814e-26
0.0	1.2605155708847935	-1.5707963267948966	1.126418698526284e-26	1.638890531772209e-26
0.0	1.2605155708847935	-1.415655948839845	4.1160327418152895e-26	3.350932209922539e-26
