alpha	beta	Jinit	J12	Jmax	theta0
1	1	1	500	1	0.3490658503988659

omega	theta1_i	theta2_i	theta1_f	theta2_f	J1_f	J2_f
0.0	0.0	-1.5707963267948966	-3.967409463988994e-17	-3.9676724592637833e-17	1.0	1.0
0.0	0.0	-1.3962634015954636	-1.0804271629656625e-12	-1.0804219877615826e-12	0.9999999999989239	0.9999999999989235
0.0	0.0	-1.2217304763960306	-8.573131645710835e-17	-8.572939291600715e-17	0.9999999999999999	0.9999999999999999
0.0	0.0	-1.0471975511965979	1.0475101862461764e-18	1.0473556003107015e-18	1.0	1.0
0.0	0.0	-0.8726646259971648	-4.540479751563915e-16	-4.545267833809437e-16	0.9999999999999998	0.9999999999999998
0.0	0.0	-0.6981317007977318	-1.8270197644553571e-10	-1.8270198800213775e-10	1.0	0.9999999999972515
0.0	0.0	-0.5235987755982989	4.448212336736653e-17	4.4474512785948784e-17	1.0	1.0
0.0	0.0	-0.34906585039886595	-2.8028927421334734e-17	-2.8035845531535456e-17	1.0	1.0
0.0	0.0	-0.17453292519943298	-1.8292693512456403e-12	-1.829274663687157e-12	1.0	1.0
0.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.17453292519943295	-1.5707963267948966	-7.082116340350672e-17	-7.081138765182213e-17	1.0	0.9999999999999999
0.0	0.17453292519943295	-1.3962634015954636	5.33874662175246e-19	5.324901370505699e-19	1.0	1.0
0.0	0.17453292519943295	-1.2217304763960306	6.3863853463193755e-15	6.3863987497922575e-15	1.0000000000000049	1.0000000000000049
0.0	0.17453292519943295	-1.0471975511965979	1.1242207933140799e-17	1.1240687354872501e-17	1.0	1.0
0.0	0.17453292519943295	-0.8726646259971648	3.6903402038597577e-17	3.6891711220761204e-17	1.0	1.0
0.0	0.17453292519943295	-0.6981317007977318	4.585155914908068e-11	4.585147796349838e-11	1.0	1.0000000000002918
0.0	0.17453292519943295	-0.5235987755982989	-1.1456052565637133e-17	-1.1454957617488703e-17	1.0	1.0
0.0	0.17453292519943295	-0.34906585039886595	3.1826953855417816e-17	3.1826565067476247e-17	1.0	1.0
0.0	0.17453292519943295	-0.17453292519943298	-7.630499105797649e-26	-7.630605943217434e-26	1.0	1.0
0.0	0.17453292519943295	0.0	-2.1779389604566022e-17	-2.1780106764132014e-17	1.0	1.0
0.0	0.3490658503988659	-1.5707963267948966	-3.9658918289616564e-17	-3.965336849222027e-17	1.0	1.0
0.0	0.3490658503988659	-1.3962634015954636	5.198150024982786e-19	5.2057044662221315e-19	1.0	1.0
0.0	0.3490658503988659	-1.2217304763960306	-1.9845154396312072e-20	-1.9870316526064398e-20	0.9999999999999999	1.0
0.0	0.3490658503988659	-1.0471975511965979	1.5734749015546765e-17	1.5728880632502708e-17	1.0	1.0
0.0	0.3490658503988659	-0.8726646259971648	-6.307463049201643e-17	-6.307919604270818e-17	1.0	1.0
0.0	0.3490658503988659	-0.6981317007977318	3.1851570289552033e-17	3.1841090109000145e-17	1.0	1.0
0.0	0.3490658503988659	-0.5235987755982989	-1.0673193941203499e-16	-1.0673176771997107e-16	1.0	1.0
0.0	0.3490658503988659	-0.34906585039886595	3.093346457829681e-26	3.091742171126784e-26	1.0	1.0
0.0	0.3490658503988659	-0.17453292519943298	-9.218663040614318e-17	-9.218693781905802e-17	1.0	1.0
0.0	0.3490658503988659	0.0	1.6202373756439837e-16	1.6219502474265652e-16	1.0	1.0
